campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ctr,conversion_rate,roas_calc
262168,Festival Offer,2023-11-15,All,Email,8581,130,67,3144.64,5003.53,2.78,0.015149749446451463,0.5153846153846153,1.5911296682609137
81757,Flash Sale,2023-11-15,Premium,Social Media,2565,932,27,4671.62,7072.21,2.55,0.36335282651072126,0.028969957081545063,1.5138667100491907
329327,Membership Drive,2023-11-15,All,SMS,7575,756,40,3292.32,3942.51,3.1,0.09980198019801981,0.05291005291005291,1.197486878553725
28630,Category Promotion,2023-11-15,New Users,Social Media,7512,852,43,2283.87,6815.3,1.62,0.1134185303514377,0.05046948356807512,2.9841015469356837
201406,App Push Notification,2023-11-15,All,Email,1622,717,51,4375.26,7783.21,1.64,0.44204685573366215,0.07112970711297072,1.7789137102709325
621649,Email Campaign,2023-11-15,Premium,Social Media,7014,352,99,4268.19,9397.69,2.0,0.05018534359851725,0.28125,2.2017974832423115
554102,Referral Program,2023-11-15,All,SMS,8145,687,42,3987.42,5341.12,2.64,0.0843462246777164,0.0611353711790393,1.339492704555828
786425,New User Discount,2023-11-14,Premium,Email,4346,304,95,4239.53,2397.25,2.54,0.06994937873907041,0.3125,0.5654518307453893
108462,Weekend Special,2023-11-14,Premium,Email,3680,581,32,2021.05,4046.26,3.09,0.1578804347826087,0.055077452667814115,2.0020583360134583
845932,Festival Offer,2023-11-14,New Users,App,7111,476,76,3539.94,7105.34,1.52,0.06693854591477992,0.15966386554621848,2.0071922122973835
908556,Flash Sale,2023-11-14,All,SMS,3116,742,33,1370.59,9410.57,1.93,0.2381258023106547,0.0444743935309973,6.866072275443423
404232,Membership Drive,2023-11-14,New Users,Email,3469,542,31,1745.28,3126.71,3.54,0.15624099164024213,0.05719557195571956,1.791523423175651
351040,Category Promotion,2023-11-14,Premium,Email,9822,518,38,3215.07,2754.09,1.59,0.052738749745469354,0.07335907335907337,0.8566189849676679
365215,App Push Notification,2023-11-14,New Users,SMS,5986,787,54,1837.73,3120.98,2.76,0.13147343802205144,0.06861499364675985,1.6982799431907842
985841,Email Campaign,2023-11-14,Inactive,App,5701,862,86,4580.3,4229.09,2.29,0.15120154358884405,0.09976798143851508,0.9233216164880029
249499,Referral Program,2023-11-14,All,Email,3935,494,27,3858.0,8669.26,3.91,0.1255400254129606,0.05465587044534413,2.2470865733540695
262739,New User Discount,2023-11-13,Inactive,SMS,4799,924,19,3893.51,4651.11,1.54,0.19254011252344239,0.020562770562770564,1.1945802116855997
546095,Weekend Special,2023-11-13,All,Social Media,6163,274,91,2068.18,8907.41,1.91,0.0444588674346909,0.33211678832116787,4.306883346710634
827445,Festival Offer,2023-11-13,Inactive,App,7989,172,78,4332.76,4865.86,3.14,0.02152960320440606,0.45348837209302323,1.123039355976329
445119,Flash Sale,2023-11-13,Inactive,Social Media,3090,730,99,2953.69,6852.18,3.76,0.23624595469255663,0.13561643835616438,2.319871076517847
174638,Membership Drive,2023-11-13,New Users,SMS,9254,892,49,4276.47,6695.22,3.8,0.09639074994596931,0.05493273542600897,1.5655949883899571
228666,Category Promotion,2023-11-13,New Users,Email,3150,991,94,2324.26,8422.26,1.74,0.3146031746031746,0.09485368314833502,3.6236307469904396
515077,App Push Notification,2023-11-13,Inactive,SMS,2552,535,49,1391.09,3599.18,3.71,0.20963949843260188,0.09158878504672897,2.5873092323286055
371140,Email Campaign,2023-11-13,Inactive,Email,8451,797,91,1766.62,5477.67,1.63,0.09430836587386109,0.11417816813048934,3.1006498284860355
652176,Referral Program,2023-11-13,Inactive,Social Media,6471,289,38,1023.81,5372.66,2.14,0.04466079431308917,0.1314878892733564,5.2477119778083825
24596,New User Discount,2023-11-12,All,SMS,2137,297,86,1852.31,2487.97,2.86,0.13897987833411324,0.2895622895622896,1.3431714993710555
865351,Weekend Special,2023-11-12,New Users,Email,9672,151,84,2695.13,4933.22,3.97,0.015612076095947064,0.5562913907284768,1.8304200539491602
759071,Festival Offer,2023-11-12,Inactive,Email,5782,700,24,2858.16,8345.49,2.41,0.12106537530266344,0.03428571428571429,2.919882022000168
431600,Flash Sale,2023-11-12,New Users,App,4425,194,95,1351.21,3520.09,3.94,0.04384180790960452,0.4896907216494845,2.605139097549604
393708,Membership Drive,2023-11-12,Inactive,Social Media,3897,112,56,3489.79,2809.78,2.25,0.02874005645368232,0.5,0.8051430028740985
121219,Category Promotion,2023-11-12,Premium,SMS,2169,339,50,2344.55,4653.82,3.58,0.15629322268326418,0.14749262536873156,1.9849523362692199
497034,App Push Notification,2023-11-12,Premium,App,7618,407,71,2548.17,7706.26,3.3,0.05342609608821213,0.17444717444717445,3.024233077070996
350837,Email Campaign,2023-11-12,Inactive,App,9580,703,51,3556.5,5723.73,3.92,0.07338204592901879,0.07254623044096728,1.609371573175875
620729,Referral Program,2023-11-12,New Users,Social Media,2399,409,39,4429.65,5942.7,3.57,0.1704877032096707,0.09535452322738386,1.341573261995869
820408,New User Discount,2023-11-11,New Users,Social Media,8822,719,83,4375.96,7329.74,3.96,0.08150079347086829,0.11543810848400557,1.6750015996489913
236335,Weekend Special,2023-11-11,New Users,App,8124,832,50,3831.66,8634.87,2.66,0.10241260462826195,0.06009615384615385,2.2535585098886646
219062,Festival Offer,2023-11-11,All,Social Media,5016,300,43,2664.02,9733.86,1.5,0.05980861244019139,0.14333333333333334,3.653823920240839
419218,Flash Sale,2023-11-11,Inactive,App,2738,621,89,1223.98,6300.09,1.88,0.22680788897005114,0.143317230273752,5.147216457785258
252265,Membership Drive,2023-11-11,Premium,SMS,3378,607,84,4678.21,3114.63,2.24,0.17969212551805802,0.13838550247116968,0.6657738750505001
577192,Category Promotion,2023-11-11,Inactive,Social Media,7791,937,39,1280.42,3419.17,3.52,0.12026697471441407,0.0416221985058698,2.6703503537901625
795656,App Push Notification,2023-11-11,Inactive,Social Media,4978,457,65,3498.03,7987.25,3.13,0.09180393732422659,0.1422319474835886,2.2833566321615306
194088,Email Campaign,2023-11-11,All,Social Media,4299,519,18,3496.89,7879.5,3.15,0.12072575017445918,0.03468208092485549,2.2532879215531514
822039,Referral Program,2023-11-11,New Users,Email,6726,462,88,2289.51,8142.7,3.9,0.06868867082961641,0.19047619047619047,3.5565251953474757
782332,New User Discount,2023-11-10,Premium,Email,6304,563,12,4366.78,5687.42,3.32,0.08930837563451777,0.021314387211367674,1.3024287919244846
208302,Weekend Special,2023-11-10,New Users,Email,1959,462,26,1848.17,3568.67,2.42,0.23583460949464014,0.05627705627705628,1.9309208568475844
950343,Festival Offer,2023-11-10,All,App,2568,106,26,2711.32,5664.84,3.11,0.04127725856697819,0.24528301886792453,2.089329182833454
772722,Flash Sale,2023-11-10,Premium,Email,5250,146,62,2110.88,3322.94,2.63,0.02780952380952381,0.4246575342465753,1.5741965436216174
560709,Membership Drive,2023-11-10,New Users,App,6072,601,62,3201.47,7374.4,1.78,0.09897891963109355,0.10316139767054909,2.3034418563972174
833327,Category Promotion,2023-11-10,All,Social Media,4325,285,48,3006.08,4070.25,3.76,0.06589595375722543,0.16842105263157894,1.3540058814136684
454633,App Push Notification,2023-11-10,All,Social Media,6169,428,80,2093.21,6008.78,2.99,0.06937915383368455,0.18691588785046728,2.870605433759632
201404,Email Campaign,2023-11-10,Premium,Social Media,6336,104,32,3298.94,9363.32,3.07,0.016414141414141416,0.3076923076923077,2.838281387354726
246813,Referral Program,2023-11-10,Premium,Email,9829,467,86,1326.93,4497.16,1.69,0.04751246311934073,0.1841541755888651,3.3891463754681856
361511,New User Discount,2023-11-09,New Users,SMS,6195,948,19,3329.15,5028.08,3.16,0.15302663438256658,0.020042194092827006,1.510319450910893
484374,Weekend Special,2023-11-09,Inactive,App,7234,786,36,4926.72,6198.95,1.91,0.10865358031517833,0.04580152671755725,1.258230628085217
605230,Festival Offer,2023-11-09,Inactive,SMS,4756,750,69,3656.58,4470.2,1.65,0.1576955424726661,0.092,1.2225084641933173
116140,Flash Sale,2023-11-09,Premium,App,9303,167,26,2023.64,4654.52,3.65,0.01795119853810599,0.15568862275449102,2.3000731355379416
400626,Membership Drive,2023-11-09,All,Email,2280,780,86,1008.7,3524.89,3.1,0.34210526315789475,0.11025641025641025,3.494487954793298
414580,Category Promotion,2023-11-09,All,Social Media,9733,981,88,1773.43,5827.95,3.68,0.10079112298366383,0.08970438328236494,3.286258831755412
21013,App Push Notification,2023-11-09,Premium,SMS,4558,354,32,2838.41,8937.99,2.67,0.0776656428258008,0.0903954802259887,3.1489425417751487
684739,Email Campaign,2023-11-09,New Users,SMS,6885,383,87,3367.11,6678.85,2.86,0.05562817719680465,0.22715404699738903,1.9835556307931728
637182,Referral Program,2023-11-09,Inactive,Email,5724,485,85,3686.86,3686.81,1.85,0.0847309573724668,0.17525773195876287,0.9999864383242107
832059,New User Discount,2023-11-08,Premium,Email,2985,953,85,3230.24,2022.21,2.02,0.31926298157453936,0.08919202518363065,0.6260246916637774
216463,Weekend Special,2023-11-08,New Users,SMS,7090,596,24,1132.53,8547.61,3.68,0.08406205923836389,0.040268456375838924,7.547358568867933
796337,Festival Offer,2023-11-08,All,App,5175,635,45,2049.39,8014.12,3.42,0.12270531400966184,0.07086614173228346,3.9104904386183206
670674,Flash Sale,2023-11-08,All,Social Media,3962,540,37,2405.35,4122.73,1.95,0.13629480060575466,0.06851851851851852,1.7139834119774668
184294,Membership Drive,2023-11-08,All,App,4493,704,21,4749.46,8444.98,3.72,0.15668818161584688,0.029829545454545456,1.7780926673769228
242821,Category Promotion,2023-11-08,Premium,Social Media,7340,112,79,4664.6,3041.47,2.23,0.015258855585831062,0.7053571428571429,0.6520323286026668
576123,App Push Notification,2023-11-08,Inactive,Social Media,2989,405,50,3354.18,7996.79,2.2,0.13549682167949148,0.12345679012345678,2.3841266717945966
112987,Email Campaign,2023-11-08,Premium,SMS,3254,399,38,1794.54,9403.67,2.87,0.12261831591886908,0.09523809523809523,5.240156251741394
656190,Referral Program,2023-11-08,New Users,SMS,2030,890,48,4253.58,2117.8,3.96,0.43842364532019706,0.05393258426966292,0.49788648620691284
222008,New User Discount,2023-11-07,New Users,SMS,1171,345,84,2485.31,7179.3,2.76,0.2946199829205807,0.24347826086956523,2.8886939657427044
975496,Weekend Special,2023-11-07,Premium,App,7108,412,86,4391.98,7823.43,2.86,0.057962858750703436,0.2087378640776699,1.7812990951689218
564613,Festival Offer,2023-11-07,Inactive,Social Media,5563,507,72,1836.38,4125.96,2.35,0.09113787524716879,0.14201183431952663,2.2467898800901773
394041,Flash Sale,2023-11-07,New Users,Social Media,3791,281,70,1675.45,9389.32,2.81,0.07412292271168557,0.2491103202846975,5.604058611119401
691816,Membership Drive,2023-11-07,All,App,1846,196,45,2235.91,3205.35,3.63,0.10617551462621885,0.22959183673469388,1.4335773801271072
325083,Category Promotion,2023-11-07,New Users,Email,3246,253,66,3568.36,4968.11,3.63,0.07794208256315466,0.2608695652173913,1.3922670358371911
583896,App Push Notification,2023-11-07,Premium,Email,1963,214,57,2769.0,5271.07,3.21,0.10901681100356597,0.26635514018691586,1.9036005778259297
841577,Email Campaign,2023-11-07,All,App,4740,127,87,2325.21,8362.28,1.7,0.02679324894514768,0.6850393700787402,3.596354737851635
478313,Referral Program,2023-11-07,New Users,App,2985,468,83,1845.6,3446.0,2.02,0.15678391959798996,0.17735042735042736,1.8671434763762462
94176,New User Discount,2023-11-06,Premium,SMS,2368,367,90,1648.13,3168.13,1.89,0.15498310810810811,0.2452316076294278,1.9222573462044863
742092,Weekend Special,2023-11-06,Inactive,Email,3981,851,16,2812.64,8898.49,2.43,0.21376538558151217,0.01880141010575793,3.1637500711075717
348097,Festival Offer,2023-11-06,New Users,App,2660,354,82,2173.39,8468.66,3.97,0.1330827067669173,0.23163841807909605,3.8965211029773763
902340,Flash Sale,2023-11-06,Inactive,Email,9174,665,61,4922.67,2512.34,3.43,0.07248746457379551,0.09172932330827067,0.5103612470468263
519991,Membership Drive,2023-11-06,Premium,Social Media,7044,829,71,4869.31,2050.57,2.11,0.11768881317433276,0.0856453558504222,0.42112126769501224
648419,Category Promotion,2023-11-06,Premium,SMS,5202,882,18,1876.81,7158.88,3.44,0.1695501730103806,0.02040816326530612,3.814387178243935
426826,App Push Notification,2023-11-06,Inactive,SMS,4270,865,99,1315.34,6461.11,2.49,0.202576112412178,0.11445086705202312,4.912121580731978
620986,Email Campaign,2023-11-06,All,SMS,9994,889,57,3670.87,4268.04,2.37,0.08895337202321393,0.06411698537682789,1.1626780572452853
436998,Referral Program,2023-11-06,Inactive,Email,1260,380,55,3264.21,9081.39,3.18,0.30158730158730157,0.14473684210526316,2.7821096069186724
527536,New User Discount,2023-11-05,New Users,SMS,7500,575,64,3158.74,3216.18,3.25,0.07666666666666666,0.11130434782608696,1.0181844659579453
505448,Weekend Special,2023-11-05,New Users,Email,3749,416,79,2445.05,4821.35,2.38,0.11096292344625233,0.18990384615384615,1.9718819656039754
969752,Festival Offer,2023-11-05,Inactive,App,1374,452,51,4067.31,2911.44,2.85,0.3289665211062591,0.11283185840707964,0.715814629325033
147451,Flash Sale,2023-11-05,Inactive,Email,9137,190,60,3200.14,5398.87,3.52,0.020794571522381525,0.3157894736842105,1.687073065553382
730136,Membership Drive,2023-11-05,Premium,App,7256,153,82,2718.42,6267.6,2.79,0.021085997794928334,0.5359477124183006,2.3056039905533363
876979,Category Promotion,2023-11-05,Inactive,App,8494,544,55,2055.54,9501.28,2.31,0.06404520838238757,0.10110294117647059,4.622279303735272
130091,App Push Notification,2023-11-05,New Users,Email,1906,970,39,1922.39,7865.5,3.92,0.5089192025183631,0.04020618556701031,4.0915214914767555
289467,Email Campaign,2023-11-05,Inactive,Social Media,7634,836,53,3190.81,4611.69,2.13,0.10951008645533142,0.06339712918660287,1.445303857014363
685660,Referral Program,2023-11-05,New Users,SMS,3611,338,92,4394.56,2119.58,2.73,0.09360288008861811,0.27218934911242604,0.4823190490060438
648,New User Discount,2023-11-04,All,Email,7368,138,43,4892.22,2261.53,2.35,0.018729641693811076,0.3115942028985507,0.46227070736802517
615382,Weekend Special,2023-11-04,Inactive,Email,3368,726,82,3851.46,3495.03,3.79,0.2155581947743468,0.11294765840220386,0.9074558738764001
73874,Festival Offer,2023-11-04,All,Social Media,3667,968,40,4869.2,5962.75,2.79,0.2639760021816199,0.04132231404958678,1.224585147457488
530564,Flash Sale,2023-11-04,New Users,Social Media,7665,818,76,1209.6,9850.09,2.78,0.10671885192433138,0.09290953545232274,8.143262235449736
937960,Membership Drive,2023-11-04,Premium,SMS,8982,584,87,3592.12,2602.11,3.06,0.06501892674237364,0.14897260273972604,0.7243939512043028
332790,Category Promotion,2023-11-04,New Users,App,3711,266,52,1716.9,6223.46,1.64,0.07167879277822689,0.19548872180451127,3.6248238103558736
846532,App Push Notification,2023-11-04,Inactive,SMS,3960,423,66,2809.79,4947.09,2.83,0.10681818181818181,0.15602836879432624,1.7606618288199474
377049,Email Campaign,2023-11-04,New Users,SMS,8586,281,75,1164.36,4435.69,2.81,0.03272769624970883,0.2669039145907473,3.8095520285822255
300068,Referral Program,2023-11-04,Premium,SMS,4605,863,24,1294.77,8456.87,1.67,0.18740499457111834,0.027809965237543453,6.53156159008936
701528,New User Discount,2023-11-03,Inactive,SMS,4944,990,63,4058.25,7766.38,2.62,0.20024271844660194,0.06363636363636363,1.9137263598841865
896780,Weekend Special,2023-11-03,All,Social Media,7323,488,80,1994.24,2189.36,3.04,0.06663935545541445,0.16393442622950818,1.0978417843388961
780352,Festival Offer,2023-11-03,Premium,SMS,4861,515,87,3510.78,8511.78,2.59,0.10594527874922856,0.16893203883495145,2.4244697759472253
719806,Flash Sale,2023-11-03,New Users,Social Media,5201,451,16,1432.95,7105.28,3.23,0.08671409344356855,0.03547671840354767,4.958498203007781
55745,Membership Drive,2023-11-03,All,App,1467,807,68,3026.45,2772.48,2.47,0.5501022494887525,0.08426270136307311,0.9160831997885311
988214,Category Promotion,2023-11-03,Premium,Email,6455,507,26,1378.74,6897.51,3.76,0.0785437645236251,0.05128205128205128,5.0027633926628665
185180,App Push Notification,2023-11-03,Premium,Email,7549,444,22,3644.01,8899.62,2.2,0.058815737183732945,0.04954954954954955,2.442260037705714
932229,Email Campaign,2023-11-03,All,SMS,4167,459,12,3010.49,9370.47,3.64,0.1101511879049676,0.026143790849673203,3.112606253467044
520821,Referral Program,2023-11-03,Premium,Social Media,1834,299,70,2936.92,3978.66,3.66,0.16303162486368594,0.23411371237458195,1.35470492897321
386205,New User Discount,2023-11-02,All,Email,9640,451,53,3828.98,8550.64,3.98,0.04678423236514523,0.11751662971175167,2.2331378069355283
738123,Weekend Special,2023-11-02,New Users,App,9550,257,81,3875.15,9731.08,1.86,0.026910994764397907,0.3151750972762646,2.511149245835645
194159,Festival Offer,2023-11-02,Premium,Email,7482,153,22,1167.19,2605.53,2.77,0.02044907778668805,0.1437908496732026,2.2323100780507033
934330,Flash Sale,2023-11-02,All,Email,1004,824,90,3054.06,7189.41,3.59,0.8207171314741036,0.10922330097087378,2.3540500186636804
532241,Membership Drive,2023-11-02,New Users,Email,8379,604,99,4506.85,8998.71,3.6,0.07208497434061344,0.16390728476821192,1.9966739518732592
768546,Category Promotion,2023-11-02,Premium,Email,5944,994,54,1288.37,3024.21,2.41,0.16722745625841184,0.05432595573440644,2.3473148241576567
281887,App Push Notification,2023-11-02,New Users,Email,5265,765,84,1810.21,7630.52,1.76,0.1452991452991453,0.10980392156862745,4.215267841852603
229401,Email Campaign,2023-11-02,All,SMS,3632,709,51,2978.36,4481.77,3.26,0.1952092511013216,0.07193229901269393,1.50477779717697
406912,Referral Program,2023-11-02,All,Social Media,9177,659,46,2347.14,7206.93,2.11,0.07180995968181322,0.06980273141122914,3.0705156062271532
439442,New User Discount,2023-11-01,All,App,4881,932,20,3335.87,4093.69,1.6,0.19094447859045277,0.02145922746781116,1.2271731212547252
142218,Weekend Special,2023-11-01,Premium,Email,7797,613,66,4729.9,3650.63,1.62,0.07861998204437604,0.10766721044045677,0.7718197002050784
350135,Festival Offer,2023-11-01,Premium,Email,2523,888,68,2697.8,4145.36,3.13,0.351961950059453,0.07657657657657657,1.536570538957669
859758,Flash Sale,2023-11-01,All,SMS,3659,751,10,4232.8,6568.46,2.02,0.2052473353375239,0.013315579227696404,1.5518002268002267
990509,Membership Drive,2023-11-01,Inactive,SMS,1529,889,15,3434.16,9057.33,3.65,0.5814257684761281,0.01687289088863892,2.6374222517296806
494048,Category Promotion,2023-11-01,Premium,Social Media,9384,236,15,2754.7,6078.22,2.22,0.02514919011082694,0.0635593220338983,2.2064907249428254
489774,App Push Notification,2023-11-01,New Users,App,7006,464,29,1777.3,8981.2,2.54,0.06622894661718527,0.0625,5.053283069825016
390492,Email Campaign,2023-11-01,All,Email,7535,603,24,4009.07,7308.53,2.63,0.08002654280026543,0.03980099502487562,1.8229988501073813
649128,Referral Program,2023-11-01,Inactive,Social Media,1788,371,10,3840.1,7241.91,2.69,0.20749440715883669,0.026954177897574125,1.8858649514335564
984354,New User Discount,2023-10-31,Inactive,Email,7712,619,80,3472.67,4819.29,2.48,0.08026452282157677,0.12924071082390953,1.3877765523358108
683460,Weekend Special,2023-10-31,Inactive,SMS,2007,350,18,4758.97,2956.53,3.04,0.17438963627304435,0.05142857142857143,0.6212541789504872
472639,Festival Offer,2023-10-31,Premium,Email,1532,831,67,2447.79,9609.89,1.59,0.5424281984334204,0.08062575210589651,3.925945444666413
621287,Flash Sale,2023-10-31,Inactive,App,2695,713,49,2134.56,5025.08,1.73,0.26456400742115027,0.06872370266479663,2.3541526122479572
299687,Membership Drive,2023-10-31,New Users,Email,3063,411,26,2779.58,9650.95,2.96,0.13418217433888344,0.06326034063260341,3.4720893084566735
21518,Category Promotion,2023-10-31,Inactive,App,8017,305,55,1223.86,7713.38,3.93,0.0380441561681427,0.18032786885245902,6.302501920154267
359808,App Push Notification,2023-10-31,Inactive,SMS,8487,746,12,3479.69,7298.83,2.05,0.08789913986096383,0.0160857908847185,2.097551793406884
791493,Email Campaign,2023-10-31,Premium,Social Media,4600,201,94,4686.33,4654.82,3.82,0.043695652173913045,0.46766169154228854,0.9932761884032921
926216,Referral Program,2023-10-31,Premium,Email,4347,286,18,1915.43,4007.16,2.21,0.06579250057510927,0.06293706293706294,2.0920419957920675
359569,New User Discount,2023-10-30,All,SMS,6137,186,31,4430.36,3170.83,2.58,0.03030796806257129,0.16666666666666666,0.7157048185700485
694883,Weekend Special,2023-10-30,New Users,SMS,8200,893,78,2870.49,5253.21,2.35,0.10890243902439024,0.08734602463605823,1.8300743078707817
556220,Festival Offer,2023-10-30,All,Email,6674,860,96,2876.34,7211.52,1.71,0.12885825591848965,0.11162790697674418,2.5071862158159326
351643,Flash Sale,2023-10-30,New Users,Email,6791,142,86,3165.85,5341.35,2.35,0.02091002797820645,0.6056338028169014,1.6871772193881582
742224,Membership Drive,2023-10-30,Inactive,App,8938,678,36,3026.57,2740.97,3.87,0.07585589617364064,0.05309734513274336,0.905635752683731
128374,Category Promotion,2023-10-30,New Users,Social Media,8444,602,99,2021.55,3618.1,2.2,0.07129322595926102,0.1644518272425249,1.789765279117509
86194,App Push Notification,2023-10-30,Premium,Social Media,8320,539,22,3977.44,2918.56,3.94,0.06478365384615385,0.04081632653061224,0.7337785108009172
51074,Email Campaign,2023-10-30,Premium,SMS,9043,836,10,3959.28,9558.27,3.59,0.09244719672674998,0.011961722488038277,2.414143480632842
351794,Referral Program,2023-10-30,New Users,App,5674,947,45,1962.61,7909.33,2.58,0.16690165667959111,0.04751847940865892,4.0300059614492945
105859,New User Discount,2023-10-29,Inactive,SMS,1352,450,66,3695.61,2658.31,3.88,0.3328402366863905,0.14666666666666667,0.7193156204253154
397750,Weekend Special,2023-10-29,Inactive,App,3647,174,68,3884.72,6652.54,3.03,0.04771044694269262,0.39080459770114945,1.7124889309911655
402134,Festival Offer,2023-10-29,Inactive,App,2804,713,80,4381.83,7968.65,2.2,0.2542796005706134,0.11220196353436185,1.818566671915615
102991,Flash Sale,2023-10-29,Premium,Social Media,5717,494,47,2281.7,5680.55,3.43,0.08640895574602064,0.0951417004048583,2.489613007845028
443742,Membership Drive,2023-10-29,All,Social Media,4642,194,19,3825.19,3492.9,3.18,0.04179233089185696,0.0979381443298969,0.9131311124414735
677049,Category Promotion,2023-10-29,Inactive,Social Media,4061,565,77,1440.12,4110.61,3.31,0.13912829352376263,0.13628318584070798,2.8543524150765216
560039,App Push Notification,2023-10-29,All,App,9868,722,60,1426.56,2306.02,3.24,0.07316578840697203,0.08310249307479224,1.616490017945267
655058,Email Campaign,2023-10-29,Premium,Email,7788,165,77,2914.62,6447.33,3.29,0.0211864406779661,0.4666666666666667,2.2120653807357393
432786,Referral Program,2023-10-29,Premium,Social Media,5299,426,48,4374.83,5281.94,2.32,0.08039252689186639,0.11267605633802817,1.2073474855022936
796726,New User Discount,2023-10-28,New Users,SMS,4143,758,91,1111.84,2054.55,1.77,0.18295920830316195,0.12005277044854881,1.847882788890488
969492,Weekend Special,2023-10-28,New Users,SMS,9090,667,13,1075.69,7092.36,3.2,0.07337733773377338,0.019490254872563718,6.593312199611412
96128,Festival Offer,2023-10-28,Inactive,SMS,6898,955,81,1783.84,4865.4,2.05,0.13844592635546535,0.08481675392670157,2.7274867701139116
339172,Flash Sale,2023-10-28,Inactive,App,8745,772,79,4467.8,4835.48,1.73,0.08827901658090337,0.10233160621761658,1.0822955369533103
421722,Membership Drive,2023-10-28,All,App,4428,294,69,3221.76,5772.47,1.53,0.06639566395663957,0.23469387755102042,1.7917132250695271
82195,Category Promotion,2023-10-28,Inactive,App,8617,533,85,1291.78,5143.67,3.81,0.06185447371474991,0.15947467166979362,3.981846754091254
501370,App Push Notification,2023-10-28,Inactive,Email,9475,305,57,3473.25,3775.96,2.68,0.03218997361477573,0.18688524590163935,1.0871546822140647
117625,Email Campaign,2023-10-28,Premium,SMS,9841,849,83,2383.25,9540.5,2.73,0.0862717203536226,0.0977620730270907,4.003146963180531
893019,Referral Program,2023-10-28,All,SMS,8975,915,62,2086.05,4634.25,1.86,0.10194986072423398,0.06775956284153005,2.221543107787445
138286,New User Discount,2023-10-27,Inactive,Social Media,3898,763,48,4726.29,5580.93,2.79,0.19574140584915342,0.06290956749672345,1.1808268218835494
388493,Weekend Special,2023-10-27,Premium,Social Media,7578,631,10,1221.44,7522.03,2.65,0.08326735286355239,0.01584786053882726,6.158329512706313
124156,Festival Offer,2023-10-27,All,Social Media,5020,528,78,4437.17,9460.81,1.65,0.1051792828685259,0.14772727272727273,2.1321720826562873
782136,Flash Sale,2023-10-27,Premium,App,4320,874,18,4028.71,4396.37,2.41,0.2023148148148148,0.020594965675057208,1.0912599814829065
848455,Membership Drive,2023-10-27,All,Social Media,8491,288,38,2706.43,5319.87,1.6,0.033918266399717345,0.13194444444444445,1.965641084380531
43641,Category Promotion,2023-10-27,Inactive,App,9512,880,20,3062.47,8516.35,2.76,0.09251471825063078,0.022727272727272728,2.780876220828286
166190,App Push Notification,2023-10-27,Premium,Social Media,4370,396,83,2331.53,5467.0,3.43,0.09061784897025171,0.20959595959595959,2.3448122048611855
602034,Email Campaign,2023-10-27,Premium,SMS,7518,704,53,3969.09,7021.08,2.12,0.09364192604416068,0.07528409090909091,1.7689394798303892
495855,Referral Program,2023-10-27,Premium,SMS,2565,700,38,3358.2,3391.34,1.63,0.2729044834307992,0.054285714285714284,1.0098683818712406
134280,New User Discount,2023-10-26,Inactive,Social Media,7741,515,82,1522.6,7913.2,3.55,0.06652887223872885,0.15922330097087378,5.197162747931171
924166,Weekend Special,2023-10-26,All,App,5952,432,88,1446.27,5050.1,2.59,0.07258064516129033,0.2037037037037037,3.491809966327173
915118,Festival Offer,2023-10-26,All,Email,8827,790,93,3467.06,5272.98,2.51,0.08949813073524414,0.11772151898734177,1.5208793617647227
281361,Flash Sale,2023-10-26,All,App,8664,905,100,3204.04,2331.9,1.67,0.10445521698984303,0.11049723756906077,0.7277999026229386
658183,Membership Drive,2023-10-26,All,Social Media,7088,221,80,2988.11,8595.98,3.39,0.031179458239277653,0.36199095022624433,2.8767280990324986
120767,Category Promotion,2023-10-26,Premium,SMS,5313,656,81,2124.54,7062.21,3.87,0.12347073216638434,0.12347560975609756,3.324112513767686
552750,App Push Notification,2023-10-26,New Users,Social Media,6833,525,88,1006.73,9745.83,3.13,0.07683301624469487,0.1676190476190476,9.680679030127244
879756,Email Campaign,2023-10-26,Inactive,Email,7533,304,53,4595.09,6565.29,2.69,0.040355767954334265,0.17434210526315788,1.4287620046614973
330492,Referral Program,2023-10-26,Premium,Email,1223,299,96,2672.1,8778.42,2.2,0.24448078495502862,0.3210702341137124,3.2852138767261705
688584,New User Discount,2023-10-25,Premium,SMS,7904,728,73,1248.79,8646.48,2.75,0.09210526315789473,0.10027472527472528,6.923886321959657
249230,Weekend Special,2023-10-25,All,App,4609,171,28,2216.43,7013.44,3.17,0.03710132349750488,0.16374269005847952,3.1642957368380684
950306,Festival Offer,2023-10-25,Inactive,App,5482,561,64,1838.61,4239.47,3.73,0.10233491426486684,0.1140819964349376,2.3058016653885276
713035,Flash Sale,2023-10-25,Inactive,SMS,1101,157,26,1742.81,8934.51,2.32,0.14259763851044505,0.16560509554140126,5.126496864259443
308116,Membership Drive,2023-10-25,Premium,Email,2741,324,56,4356.62,4950.15,2.72,0.11820503465888361,0.1728395061728395,1.1362363483618034
803114,Category Promotion,2023-10-25,Premium,Social Media,1932,744,94,1501.4,3493.22,1.53,0.38509316770186336,0.12634408602150538,2.3266418009857466
781965,App Push Notification,2023-10-25,All,Email,6508,353,82,3635.57,9579.9,2.71,0.05424093423478795,0.23229461756373937,2.635047599138512
