order_id,customer_id,order_date,order_date_only,payment_method,store_id,delivery_partner_id,delivery_status,order_total
9622488249,96629258,2024-06-26 09:26:51,2024-06-26,Card,8033,8679,On Time,1198.32
5410788959,40055711,2024-06-12 10:25:56,2024-06-12,Wallet,3980,43525,On Time,4301.42
7087374685,48268435,2024-09-21 17:43:45,2024-09-21,Cash,817,80305,On Time,799.92
1469556300,65514005,2023-09-26 23:36:47,2023-09-26,Card,5797,47985,On Time,1070.56
864290652,57392064,2023-10-30 02:05:01,2023-10-30,Wallet,1291,28456,On Time,1797.36
3052167498,92636025,2023-07-24 17:07:37,2023-07-24,UPI,299,38263,On Time,671.55
8370088792,9107360,2023-05-16 19:30:48,2023-05-16,Wallet,3302,18197,On Time,1475.02
8955500595,58415368,2023-05-07 18:03:53,2023-05-07,Cash,2064,25552,Slightly Delayed,2564.44
6946637946,70372270,2024-02-18 03:58:21,2024-02-18,Cash,1781,5892,Slightly Delayed,1456.54
5461546808,21948041,2023-12-21 13:44:24,2023-12-21,Card,618,27664,Significantly Delayed,3877.99
9921425481,29653387,2023-05-17 05:10:03,2023-05-17,Card,3681,85617,Significantly Delayed,5288.24
3583323379,10418604,2024-04-03 07:28:25,2024-04-03,Cash,8973,94205,On Time,2297.51
3427534518,73807097,2024-10-12 13:22:22,2024-10-12,Wallet,2624,75483,Significantly Delayed,724.84
9997994965,13796199,2023-12-27 14:02:18,2023-12-27,Card,4117,28092,On Time,2780.28
5015358514,4057678,2024-08-12 20:45:12,2024-08-12,Wallet,1814,65069,On Time,727.95
5769065545,1108176,2024-01-28 20:41:13,2024-01-28,Card,430,46466,On Time,2822.13
4062815570,98152679,2024-02-24 04:51:16,2024-02-24,Wallet,7933,54881,On Time,790.64
39405769,24621386,2023-04-07 12:46:40,2023-04-07,Card,9711,6878,Slightly Delayed,941.25
9553518696,83304462,2023-07-11 11:05:50,2023-07-11,UPI,5230,82335,On Time,1586.15
8023712979,83701325,2023-05-12 17:29:24,2023-05-12,Wallet,6085,37477,On Time,547.92
1111747100,83236183,2023-07-19 06:27:04,2023-07-19,UPI,3425,11420,On Time,2496.85
3598180305,75836905,2023-08-31 08:47:45,2023-08-31,Wallet,5557,8123,On Time,1266.29
8171660349,79628054,2024-05-09 18:36:38,2024-05-09,Wallet,4988,78974,On Time,776.24
3644704128,39717448,2024-06-01 09:53:45,2024-06-01,Wallet,5017,83363,On Time,2294.34
1254907139,94854830,2023-07-13 04:51:45,2023-07-13,Card,5434,44092,On Time,5351.42
9810593187,46313756,2023-05-19 00:01:09,2023-05-19,Cash,7871,15180,Slightly Delayed,215.65
3205629870,95001589,2024-05-27 18:40:01,2024-05-27,UPI,5179,79493,On Time,1943.47
8608459871,14472401,2023-09-21 17:40:05,2023-09-21,Card,991,62412,On Time,1327.4
2730458449,13383642,2024-02-10 06:37:24,2024-02-10,Cash,3121,9689,Slightly Delayed,633.25
2807397566,28663279,2024-05-19 10:01:31,2024-05-19,Cash,7020,2121,On Time,1361.06
7217535512,81541985,2023-11-11 22:24:06,2023-11-11,Cash,1878,61549,On Time,3067.96
3321951407,40305293,2023-09-13 12:12:36,2023-09-13,Cash,4907,79598,On Time,2431.72
7189146676,10789681,2024-05-20 18:34:01,2024-05-20,UPI,3579,60018,On Time,825.46
5601251774,96629258,2024-10-10 08:16:56,2024-10-10,Card,5547,14314,Significantly Delayed,5452.58
8884350133,55425478,2024-09-22 20:04:15,2024-09-22,Card,5763,249,On Time,2062.98
8168306307,98152679,2023-12-17 21:03:27,2023-12-17,Cash,1149,51445,On Time,2114.74
7689275881,54580166,2024-02-03 05:39:09,2024-02-03,Card,3005,65098,On Time,3865.87
6593510732,87266831,2023-09-10 13:51:38,2023-09-10,Wallet,6479,32589,Slightly Delayed,483.24
3066405445,53354003,2023-06-14 08:49:51,2023-06-14,Wallet,7452,11326,On Time,1378.13
5319633841,95364457,2024-05-05 14:34:11,2024-05-05,Cash,6455,41929,On Time,325.08
1113665104,83034412,2024-06-11 22:58:08,2024-06-11,Card,2189,96538,On Time,48.55
8436983782,98896871,2024-10-22 01:59:03,2024-10-22,Cash,7152,97548,On Time,1182.33
1958942711,30643619,2024-05-12 08:53:28,2024-05-12,Cash,16,64613,On Time,2110.06
6485627928,59769142,2024-09-13 05:34:48,2024-09-13,Wallet,5274,36234,On Time,2340.3
8147959428,31000129,2024-07-23 13:43:34,2024-07-23,Wallet,1405,66010,On Time,2209.3
3697060283,57642258,2024-08-25 01:09:57,2024-08-25,UPI,7959,73189,On Time,786.85
2039437258,20298398,2023-12-12 05:58:54,2023-12-12,Card,1811,74030,On Time,958.05
7655293952,23348269,2024-02-16 07:50:03,2024-02-16,UPI,5026,14565,On Time,1666.47
39791095,625395,2024-04-06 10:58:05,2024-04-06,Card,9008,41559,On Time,480.85
8071046067,33651554,2024-09-28 16:37:38,2024-09-28,Card,8228,48240,On Time,3899.51
2656326203,92356639,2023-11-16 18:30:26,2023-11-16,Wallet,4807,76228,On Time,4655.33
2366866840,99772709,2023-04-22 03:14:20,2023-04-22,Wallet,4946,87681,On Time,3037.23
8227348656,25977417,2023-12-01 17:46:08,2023-12-01,UPI,7004,44555,On Time,3738.11
3917024194,53640286,2024-09-30 20:51:24,2024-09-30,Card,3948,47124,On Time,123.74
3101265,89617089,2024-05-23 03:21:47,2024-05-23,UPI,974,20246,On Time,3567.73
9907835880,67340606,2024-10-15 15:50:00,2024-10-15,Card,3705,66363,On Time,3163.07
3396210655,52075070,2023-10-24 02:12:18,2023-10-24,UPI,73,46263,On Time,3220.8
3000018472,24104630,2024-08-18 05:31:01,2024-08-18,Card,8855,63482,On Time,995.98
7166339556,6319646,2024-06-22 07:50:15,2024-06-22,Cash,543,79368,On Time,1441.75
2194351161,22800586,2023-05-09 11:41:54,2023-05-09,Cash,7824,55557,On Time,1104.78
3224986973,66761643,2024-02-16 07:42:13,2024-02-16,Wallet,813,24389,On Time,3040.52
6882280967,14472401,2023-09-15 15:55:38,2023-09-15,Card,759,56116,On Time,532.57
8556188247,46623192,2023-10-05 18:10:58,2023-10-05,Card,4376,41435,On Time,618.09
5236345617,61851054,2023-09-28 01:47:50,2023-09-28,Cash,6664,34945,On Time,1760.51
5153146875,31156674,2023-06-06 08:29:54,2023-06-06,Wallet,4342,65057,Slightly Delayed,2435.01
2011151353,67908555,2024-05-15 03:44:23,2024-05-15,UPI,399,53602,On Time,2920.78
9880145668,39317905,2024-02-28 16:49:31,2024-02-28,UPI,4181,94777,Slightly Delayed,183.76
2724264210,98687927,2024-10-24 16:22:22,2024-10-24,Wallet,6773,6735,Slightly Delayed,1784.61
871734663,93321933,2024-06-03 01:50:59,2024-06-03,Wallet,9673,57171,Slightly Delayed,4708.18
3883638432,6245778,2023-07-26 03:44:48,2023-07-26,UPI,8865,42306,Significantly Delayed,1183.46
1282422181,188838,2024-02-19 14:40:22,2024-02-19,UPI,9970,1443,Slightly Delayed,1116.88
4500802008,41164215,2024-06-17 05:46:01,2024-06-17,Cash,5152,74327,On Time,3437.39
8209715885,17597449,2023-05-25 15:23:42,2023-05-25,Card,6096,94880,On Time,3093.76
9391482926,56352626,2023-09-12 03:03:03,2023-09-12,Cash,9151,36274,Slightly Delayed,1367.96
7217765772,5238055,2024-07-05 14:03:12,2024-07-05,Wallet,3866,12036,On Time,1673.94
7848556658,97191387,2024-04-27 11:27:23,2024-04-27,UPI,1924,34490,On Time,4917.07
9000851345,81822494,2024-03-10 16:58:45,2024-03-10,Cash,8857,86432,On Time,1403.83
3019634875,58170168,2024-10-29 19:38:02,2024-10-29,UPI,3385,76065,On Time,2475.72
7013612817,22036818,2023-09-09 08:10:47,2023-09-09,Cash,9892,74574,Significantly Delayed,3498.93
59461109,67708491,2023-05-06 13:44:41,2023-05-06,UPI,5800,48662,On Time,2017.98
740245864,45659330,2023-05-18 10:58:35,2023-05-18,Card,7006,17264,On Time,3424.25
8432648823,69364309,2023-05-19 07:31:48,2023-05-19,Card,1938,91242,On Time,3956.33
5863164527,38671747,2023-11-13 17:50:55,2023-11-13,Wallet,5908,26359,Slightly Delayed,2786.32
8615999186,96001315,2024-09-08 20:23:37,2024-09-08,Cash,5925,77204,On Time,2559.47
1743268828,53332493,2024-05-02 18:06:34,2024-05-02,Wallet,959,78986,On Time,332.84
5475369740,49433260,2024-05-12 05:49:07,2024-05-12,Wallet,9184,16243,On Time,838.01
6520584496,67215939,2023-10-24 05:26:59,2023-10-24,Card,1697,79790,Significantly Delayed,5289.56
3854394048,89531595,2023-10-15 20:31:09,2023-10-15,Wallet,3107,83316,On Time,2081.91
4105779656,58644651,2024-04-02 17:11:26,2024-04-02,Card,8329,41188,On Time,1232.77
5960266785,97419742,2023-11-21 05:59:29,2023-11-21,Wallet,5546,88310,On Time,3443.16
7380998329,96989204,2023-07-29 21:02:03,2023-07-29,Wallet,3963,14278,On Time,2068.22
460625201,26716400,2024-05-17 02:28:25,2024-05-17,UPI,6314,34818,On Time,3070.55
5442705208,38420886,2024-08-27 03:15:33,2024-08-27,Cash,3642,53708,On Time,1639.8
643302284,24153726,2024-05-30 22:57:11,2024-05-30,UPI,5863,92172,Slightly Delayed,2883.95
6141016209,20469626,2024-04-13 18:07:18,2024-04-13,Cash,9283,66040,On Time,2161.37
4058658914,96001315,2024-02-09 09:28:42,2024-02-09,Cash,2679,15833,On Time,2294.77
4731454539,62419778,2024-01-05 06:57:10,2024-01-05,Card,4463,57976,On Time,1777.65
148408710,60565603,2024-01-01 01:57:47,2024-01-01,Wallet,6403,15102,On Time,423.56
3263142674,12455156,2024-01-30 08:20:13,2024-01-30,Card,8822,63585,On Time,229.38
9591201821,38478423,2023-11-12 20:19:56,2023-11-12,Card,8617,87917,Slightly Delayed,1072.81
2227944524,93938425,2023-06-07 08:48:45,2023-06-07,Card,8339,30179,On Time,1805.43
2307375554,95768401,2024-01-31 15:32:00,2024-01-31,UPI,1653,73572,Slightly Delayed,1267.61
8521887524,5961261,2024-04-13 14:08:15,2024-04-13,Wallet,1585,77426,Slightly Delayed,2256.06
3298709387,22321208,2023-07-01 06:00:58,2023-07-01,Card,8715,86131,On Time,3170.94
8608686211,29689766,2023-07-27 05:09:13,2023-07-27,Cash,1761,95050,Slightly Delayed,1083.76
5125482761,89531595,2023-05-28 07:20:31,2023-05-28,UPI,7584,85795,Slightly Delayed,2442.59
7388146343,78806824,2023-09-24 11:44:47,2023-09-24,Wallet,5069,94498,Slightly Delayed,2748.69
7064723322,19259955,2023-10-15 11:44:30,2023-10-15,Cash,485,94412,Significantly Delayed,2618.64
1766291529,74682740,2024-07-12 18:52:29,2024-07-12,UPI,6409,27514,Slightly Delayed,4787.26
8183491568,85074810,2023-09-15 13:51:46,2023-09-15,UPI,8725,48175,Slightly Delayed,280.35
6419111681,19216141,2024-01-24 10:55:37,2024-01-24,Wallet,118,66008,On Time,965.3
9193945481,28277304,2024-08-22 19:41:10,2024-08-22,Card,1313,44100,Slightly Delayed,1350.28
3937750618,46504355,2023-08-26 10:11:23,2023-08-26,Cash,9651,76499,On Time,2894.09
2056682923,18940384,2024-05-27 19:41:13,2024-05-27,Cash,2611,32053,Slightly Delayed,2549.18
7229998672,41194825,2023-09-10 20:59:23,2023-09-10,Card,1448,32978,Slightly Delayed,2884.57
7028582657,36578947,2024-11-01 13:48:41,2024-11-01,Wallet,2563,88805,Slightly Delayed,820.99
1732091066,93018527,2024-05-12 10:04:49,2024-05-12,Wallet,1395,91109,On Time,217.5
9389363975,35302195,2024-01-08 05:39:17,2024-01-08,Card,7434,56285,Significantly Delayed,1719.21
9477050930,1449273,2023-09-01 00:03:51,2023-09-01,Card,5914,29995,On Time,1904.93
6808771388,88739922,2024-04-29 17:49:09,2024-04-29,Wallet,5100,8970,On Time,2555.89
7616458551,86294036,2023-05-05 09:21:14,2023-05-05,Card,3552,92475,Slightly Delayed,1534.27
2784959025,59207798,2023-04-07 02:30:48,2023-04-07,Card,3392,86825,On Time,4477.39
2716611235,85626346,2024-02-19 06:09:33,2024-02-19,UPI,6048,66366,On Time,2442.24
3797871396,5712468,2023-12-19 02:07:29,2023-12-19,UPI,9116,59554,On Time,2792.89
5895445193,39093069,2023-09-18 20:11:21,2023-09-18,Wallet,141,40476,Slightly Delayed,1401.58
5281640953,65396354,2024-05-19 19:05:42,2024-05-19,Wallet,7665,76660,On Time,166.42
9006387145,61226563,2023-07-16 09:59:48,2023-07-16,UPI,5827,32558,Slightly Delayed,4408.49
2015702046,46828932,2023-05-17 06:52:38,2023-05-17,UPI,3940,63937,Slightly Delayed,1517.0
9260334793,15487049,2024-07-10 06:45:25,2024-07-10,Wallet,534,38060,On Time,2371.67
5912752928,29562254,2023-12-20 18:21:00,2023-12-20,Wallet,9782,26396,On Time,2865.64
7691723645,93675757,2024-08-04 13:29:48,2024-08-04,Cash,8799,28979,On Time,2681.87
9166904790,57674875,2024-01-19 19:01:10,2024-01-19,Wallet,7580,37462,On Time,2523.87
1668797251,27698051,2023-05-18 00:30:10,2023-05-18,Card,8469,14539,On Time,1926.44
3350348511,2442235,2023-10-05 05:12:12,2023-10-05,Cash,7638,64424,On Time,816.38
2475154947,13760839,2024-01-14 11:00:14,2024-01-14,Cash,7518,5307,Slightly Delayed,2982.06
1348544692,72489544,2024-04-15 17:01:06,2024-04-15,Cash,3713,36408,Slightly Delayed,2488.09
6770208707,8241122,2024-05-01 22:08:36,2024-05-01,Cash,2297,86742,On Time,3610.34
9500356395,99729547,2024-10-29 01:18:06,2024-10-29,Wallet,290,1348,On Time,729.04
6280233997,1507408,2023-08-23 20:29:30,2023-08-23,Card,5885,52738,On Time,898.19
935645101,63368244,2023-09-27 02:26:38,2023-09-27,UPI,1225,22930,Significantly Delayed,2584.5
3492077995,97466783,2023-06-23 23:55:59,2023-06-23,Wallet,3854,11413,On Time,2128.53
6971044672,68985290,2024-03-21 16:06:32,2024-03-21,Cash,7286,4558,Slightly Delayed,2352.04
9417710958,75892474,2023-09-20 15:55:11,2023-09-20,Wallet,60,8300,On Time,1297.95
114851727,46875863,2024-10-04 03:16:47,2024-10-04,Wallet,1875,8766,On Time,1944.29
7521503340,65660660,2024-05-30 06:58:58,2024-05-30,Wallet,4346,38651,On Time,1596.34
7709878408,90745023,2023-08-09 17:53:59,2023-08-09,Cash,7579,24294,On Time,1449.45
7941755463,19705695,2024-09-30 09:35:04,2024-09-30,Wallet,8249,821,On Time,556.76
4540271027,23126356,2024-05-14 03:55:16,2024-05-14,Cash,1564,7176,On Time,2499.3
8022168472,70230254,2024-02-20 22:33:43,2024-02-20,Cash,5909,42469,Slightly Delayed,2966.15
3808358945,78014505,2023-08-26 03:06:53,2023-08-26,Wallet,2764,14986,Slightly Delayed,2926.42
5112444865,45868300,2024-06-06 21:04:35,2024-06-06,Card,6581,2692,On Time,4296.62
9965551056,33658749,2023-06-24 01:59:08,2023-06-24,UPI,7136,98962,Slightly Delayed,947.95
7695708103,51119088,2024-05-16 15:41:47,2024-05-16,Cash,1626,87812,On Time,1864.07
7022728237,21677923,2023-06-03 04:14:03,2023-06-03,Card,4570,81122,On Time,2066.42
2062715135,13197985,2024-08-20 15:38:50,2024-08-20,Card,7132,43272,On Time,1107.38
3287815959,73061709,2024-08-09 19:43:10,2024-08-09,UPI,2716,42829,Significantly Delayed,2999.16
9015471552,23081177,2024-04-13 19:32:29,2024-04-13,UPI,526,72941,On Time,1434.89
1595123446,30188374,2024-02-27 00:40:54,2024-02-27,Cash,8150,25599,On Time,864.3
4888577440,35237846,2024-05-19 00:42:46,2024-05-19,Card,5802,1050,On Time,2010.17
9039053330,82425179,2023-08-16 10:15:50,2023-08-16,UPI,8513,93032,On Time,2077.55
3091360904,59252433,2024-06-16 04:26:49,2024-06-16,UPI,102,32085,On Time,1758.62
6821938492,90346920,2023-09-06 16:46:35,2023-09-06,UPI,8675,78087,On Time,2645.3
4553785640,94486311,2024-08-13 16:37:43,2024-08-13,UPI,5627,48308,On Time,2646.91
4005611015,5763963,2024-03-29 23:52:07,2024-03-29,UPI,1497,10416,Slightly Delayed,1543.49
8480910658,73799927,2023-08-28 20:19:24,2023-08-28,Card,4434,38062,On Time,728.73
1922667245,66252737,2023-09-24 16:33:09,2023-09-24,UPI,4663,44104,On Time,2382.03
379758677,54139038,2023-12-26 22:43:09,2023-12-26,Card,6636,53840,Slightly Delayed,1514.31
4903380842,71229024,2024-06-03 05:27:05,2024-06-03,Card,6905,76089,Slightly Delayed,2029.84
9244122658,1588560,2024-03-12 16:42:38,2024-03-12,UPI,9332,24492,Significantly Delayed,4095.18
5054410467,49147776,2023-07-01 12:16:23,2023-07-01,UPI,9030,48965,On Time,1031.51
9877212995,30065862,2024-05-04 01:18:51,2024-05-04,Card,6829,52198,On Time,1394.21
8375236356,22974816,2023-09-22 18:45:02,2023-09-22,Card,557,8079,On Time,3194.98
2652063230,24144240,2023-11-22 02:11:55,2023-11-22,Card,1784,55939,On Time,154.78
7258243894,72797175,2024-07-14 23:08:25,2024-07-14,Card,9247,15896,On Time,1073.16
5980648426,23982977,2023-12-15 03:26:00,2023-12-15,UPI,3979,76780,Significantly Delayed,995.87
365104159,19581959,2023-11-27 04:56:51,2023-11-27,Card,5202,42058,Significantly Delayed,1770.48
7038005775,49617531,2023-07-02 02:09:47,2023-07-02,Cash,8520,77255,On Time,4684.11
1456792223,80875034,2024-08-13 21:18:36,2024-08-13,UPI,8756,9753,On Time,154.53
6673964264,34526442,2024-10-18 05:43:01,2024-10-18,Wallet,7039,33183,On Time,4073.52
5780280518,74230420,2024-08-23 22:34:52,2024-08-23,Card,4303,82210,On Time,4501.34
6220137166,16485871,2023-12-09 22:09:35,2023-12-09,Cash,9282,307,Slightly Delayed,1135.56
2615887425,18465047,2023-10-28 19:55:41,2023-10-28,Cash,8175,32500,Slightly Delayed,1311.74
5610987488,85626346,2023-08-14 12:07:35,2023-08-14,Card,9441,51046,On Time,1825.29
6038240765,48002829,2023-05-27 00:19:57,2023-05-27,Cash,1431,66705,On Time,1312.62
5004974422,83660688,2023-07-03 18:13:28,2023-07-03,Card,1361,85319,On Time,1589.73
2349863203,20310720,2023-12-20 21:03:38,2023-12-20,Cash,5204,76889,On Time,2752.02
9487956261,62600289,2023-07-25 07:28:56,2023-07-25,Cash,7714,23324,Slightly Delayed,2858.7
7169945062,32830199,2023-06-14 02:25:15,2023-06-14,UPI,7109,62218,On Time,3552.63
5393866026,13164195,2023-04-10 00:45:20,2023-04-10,Cash,6010,23975,On Time,1608.96
7266772806,79942821,2024-09-06 23:10:12,2024-09-06,Card,6023,19227,On Time,1746.31
2411227007,46875863,2024-06-09 14:40:18,2024-06-09,Wallet,4672,63131,On Time,1406.39
960728650,34526570,2023-04-16 07:58:44,2023-04-16,UPI,245,42554,Slightly Delayed,426.72
2326500581,24308515,2024-07-21 05:29:04,2024-07-21,UPI,6327,53100,On Time,699.45
9489310879,42989999,2024-10-15 05:22:12,2024-10-15,UPI,545,13348,On Time,1479.13
2341242955,8228843,2024-01-12 18:22:15,2024-01-12,UPI,296,6285,Significantly Delayed,3830.72
1023485121,63310076,2024-02-11 17:16:30,2024-02-11,Cash,5019,74337,On Time,2017.92
9742218709,83412446,2024-09-25 13:18:53,2024-09-25,Cash,8354,4129,On Time,2931.03
9039933820,69219122,2023-12-09 15:07:56,2023-12-09,Card,6194,11046,On Time,2739.91
1391881327,50557979,2024-07-01 21:17:49,2024-07-01,UPI,4496,48329,On Time,1331.1
3360648053,2584499,2023-05-15 08:19:15,2023-05-15,Wallet,2575,10234,On Time,1278.25
9758418980,69219122,2023-07-05 11:42:10,2023-07-05,Card,6889,77182,On Time,2212.5
9859459525,67952740,2023-07-13 02:25:28,2023-07-13,Card,6296,319,On Time,1720.18
6924226309,62526567,2024-09-27 03:45:48,2024-09-27,Cash,3837,6964,Slightly Delayed,163.03
7672052920,20238921,2023-12-07 00:58:00,2023-12-07,Wallet,411,30194,On Time,651.93
4597359399,57967753,2024-09-20 03:03:14,2024-09-20,UPI,5685,5286,On Time,4536.47
665402174,51557673,2024-04-16 02:03:25,2024-04-16,Cash,8025,77757,On Time,4360.12
3986082657,49152878,2024-02-17 12:37:53,2024-02-17,Wallet,6770,55010,On Time,2960.99
4275746826,44410149,2024-03-05 10:45:46,2024-03-05,UPI,1223,59737,On Time,1872.54
525864604,33651554,2024-03-24 21:04:29,2024-03-24,Cash,1465,60733,On Time,5498.39
4473658819,376144,2023-12-05 00:25:25,2023-12-05,Cash,9592,14104,On Time,941.19
8824559505,88553721,2024-08-14 13:46:11,2024-08-14,UPI,8997,56907,On Time,2459.51
1824646473,51670882,2023-04-02 06:47:43,2023-04-02,Cash,7750,88937,On Time,3568.61
776389097,10797688,2024-02-10 07:33:39,2024-02-10,Cash,6468,75111,Slightly Delayed,2232.88
4908634706,88223261,2023-10-15 22:19:25,2023-10-15,Wallet,9135,13171,On Time,3086.11
3516204561,64562786,2023-09-09 05:31:58,2023-09-09,Card,2887,1455,On Time,3338.89
9510792757,625395,2023-11-04 05:02:14,2023-11-04,Cash,4424,28724,On Time,1067.61
3504903228,31776996,2023-06-30 00:16:00,2023-06-30,Card,3144,90336,Slightly Delayed,3239.13
3438202422,43860025,2023-10-08 15:49:10,2023-10-08,UPI,7813,94413,Significantly Delayed,2921.39
3007616042,77869660,2024-07-14 07:20:08,2024-07-14,UPI,6767,42230,Significantly Delayed,3455.69
4656199468,13581527,2023-10-29 19:29:19,2023-10-29,UPI,9118,68579,Significantly Delayed,3086.0
6994560237,96109948,2024-07-03 11:16:07,2024-07-03,UPI,9648,76628,On Time,2730.52
8442552565,12851610,2023-11-05 16:16:52,2023-11-05,UPI,6340,27187,Significantly Delayed,1850.58
414299117,41008070,2023-07-28 06:31:14,2023-07-28,Cash,3924,13455,On Time,2257.55
8146956033,44888581,2024-08-10 00:55:00,2024-08-10,Card,8774,56350,On Time,1465.27
7919748594,75213636,2024-09-20 00:30:20,2024-09-20,Wallet,8863,23133,On Time,1908.42
7834171020,52915166,2024-01-04 12:16:25,2024-01-04,Card,9046,97901,On Time,309.62
3735968672,211163,2023-12-22 22:27:36,2023-12-22,UPI,4579,57850,On Time,3555.45
3864051985,31776996,2024-04-06 02:54:19,2024-04-06,Cash,879,95883,Significantly Delayed,4519.31
8299074079,59930550,2024-06-08 10:14:10,2024-06-08,Cash,6840,16269,On Time,645.44
891333736,96853930,2023-09-24 20:13:03,2023-09-24,Wallet,1742,92557,Significantly Delayed,2152.26
2874220576,99734256,2023-10-04 07:00:43,2023-10-04,Wallet,7563,57749,On Time,4341.21
6375536946,94430842,2024-01-10 12:35:54,2024-01-10,UPI,5825,94134,On Time,2163.71
1966054573,31389750,2023-05-09 11:57:58,2023-05-09,UPI,1054,87453,Significantly Delayed,5121.92
1565942558,40858753,2024-08-04 14:20:41,2024-08-04,UPI,6447,92722,On Time,2536.81
4624281313,11493380,2024-10-22 11:12:07,2024-10-22,Card,2814,30435,On Time,3736.79
6884010758,22210238,2024-04-27 22:17:57,2024-04-27,Wallet,7988,63064,On Time,4982.72
4351744653,9423628,2023-04-03 14:10:21,2023-04-03,UPI,6150,45994,Significantly Delayed,3342.15
8698000932,43519553,2024-05-28 20:20:44,2024-05-28,Card,2282,22719,Significantly Delayed,1441.0
3844380421,6344345,2023-10-19 12:46:22,2023-10-19,Wallet,8571,52805,On Time,1515.54
7105842598,99707100,2023-08-24 14:49:37,2023-08-24,UPI,1069,1898,On Time,5027.5
8993722297,69088723,2023-07-04 15:54:33,2023-07-04,Cash,7896,53094,On Time,1914.81
2929439019,63858550,2023-10-28 17:21:14,2023-10-28,Wallet,4113,75818,On Time,377.8
1661854320,79169760,2024-09-28 09:51:29,2024-09-28,UPI,9324,19933,On Time,2680.38
3082165628,49617892,2023-05-02 21:32:37,2023-05-02,UPI,8856,30186,On Time,3474.38
1745045814,88532418,2023-11-30 08:45:34,2023-11-30,Card,2971,4796,On Time,3143.65
813387880,92455970,2023-07-08 11:31:53,2023-07-08,Wallet,602,92699,On Time,3950.66
8189879400,66427343,2023-11-16 04:22:20,2023-11-16,Cash,4806,89826,On Time,2078.87
8465045467,13604883,2024-05-01 05:32:15,2024-05-01,Wallet,1065,34692,On Time,1239.22
9232350528,4055790,2023-10-03 08:17:06,2023-10-03,Cash,7604,22738,On Time,894.54
1728666371,23126356,2024-05-12 12:29:32,2024-05-12,Cash,271,77801,Significantly Delayed,3258.36
6131815766,65514005,2023-03-17 23:50:57,2023-03-17,Wallet,5313,34359,On Time,2043.07
6438773635,67302239,2024-07-19 03:53:24,2024-07-19,UPI,3926,188,On Time,4912.61
6912676966,29324437,2023-06-10 13:50:41,2023-06-10,Wallet,4021,15416,On Time,961.64
2840314717,26432512,2023-06-27 23:33:21,2023-06-27,Wallet,627,56917,On Time,1825.16
9508359721,3002538,2024-08-24 15:46:55,2024-08-24,UPI,9954,85036,Slightly Delayed,746.29
2244679313,4458329,2024-08-05 06:57:07,2024-08-05,Card,2803,2273,On Time,127.16
9407544177,66310963,2024-11-03 07:53:59,2024-11-03,Card,9387,59002,On Time,979.99
2528398796,87889031,2023-04-06 23:42:43,2023-04-06,Wallet,3422,58075,Slightly Delayed,2625.78
9464988762,13567338,2023-10-02 17:16:55,2023-10-02,UPI,8996,64401,On Time,916.92
6373867899,66655397,2023-11-08 08:41:48,2023-11-08,Card,5350,71865,On Time,1064.83
4028185110,4789829,2023-04-25 15:18:14,2023-04-25,Cash,6415,30697,Slightly Delayed,3405.22
9717018638,73679086,2024-07-13 02:36:06,2024-07-13,Card,5154,78169,Slightly Delayed,197.39
4898477588,66766629,2024-02-15 20:07:56,2024-02-15,UPI,151,11074,On Time,3778.85
4723165081,29562254,2024-02-02 08:53:11,2024-02-02,UPI,5171,60832,On Time,1182.98
2845954128,31324823,2024-07-04 16:45:53,2024-07-04,Cash,9643,64804,On Time,1467.79
23158044,31681710,2023-05-19 19:28:28,2023-05-19,UPI,919,66644,On Time,2726.7
1486548042,13465850,2023-10-12 11:17:23,2023-10-12,Card,350,74963,Slightly Delayed,3856.34
708351411,69762479,2023-10-16 05:31:05,2023-10-16,Cash,4668,21614,Slightly Delayed,3373.0
5512110908,40192266,2023-11-22 02:06:53,2023-11-22,Cash,2944,31823,Significantly Delayed,2082.1
2295441899,58644651,2024-02-18 07:50:22,2024-02-18,Cash,9178,21929,Slightly Delayed,2679.68
4867173151,35885052,2023-10-24 22:00:36,2023-10-24,Card,2590,40357,On Time,494.17
4635037652,69925688,2024-01-23 20:40:54,2024-01-23,Wallet,3882,80201,On Time,493.19
2209259378,86995126,2023-12-23 12:41:15,2023-12-23,Card,205,91054,On Time,2342.26
4079286483,22227829,2023-05-19 13:09:58,2023-05-19,Card,7987,29223,On Time,435.28
9506078962,27336589,2024-07-05 22:01:58,2024-07-05,Card,82,82546,Slightly Delayed,1267.45
6894691072,83577942,2024-03-22 11:55:52,2024-03-22,Cash,9991,13462,On Time,2650.68
4481256065,66499992,2024-04-04 13:57:44,2024-04-04,Card,414,34584,Significantly Delayed,1395.84
5050919809,46885873,2024-05-13 07:04:41,2024-05-13,Card,769,7758,On Time,4439.75
1328085383,67538982,2023-05-11 11:37:52,2023-05-11,Wallet,5624,73436,On Time,1091.9
5382246981,87266309,2023-08-30 21:51:30,2023-08-30,Card,7639,18853,On Time,4419.12
5647827263,96171594,2024-05-07 07:55:24,2024-05-07,Card,1592,69561,On Time,1513.03
9244268951,64316806,2023-10-30 09:28:13,2023-10-30,UPI,3802,85934,On Time,568.94
6217777735,12059049,2024-07-22 11:23:06,2024-07-22,Card,6305,29335,On Time,1730.26
3682639473,99301505,2023-11-21 23:48:53,2023-11-21,Wallet,6740,98463,On Time,2777.46
3859331666,23676689,2023-07-02 07:37:25,2023-07-02,Wallet,433,83436,On Time,1299.18
