customer_id,area,registration_date,customer_segment,total_orders,avg_order_value
8513589,Bathinda,2024-02-08,New,6,1590.11
6335221,Rajpur Sonarpur,2024-01-05,Premium,20,1518.83
69925688,Nandyal,2024-02-25,Inactive,20,1350.67
18326028,Ratlam,2024-04-10,Inactive,3,244.31
15661674,Vadodara,2023-11-10,Regular,12,453.24
92642745,Bihar Sharif,2024-05-07,Regular,18,415.99
72164737,Udaipur,2023-08-16,Premium,6,377.36
35912599,Bilaspur,2024-05-08,Regular,16,461.95
46717997,Unnao,2023-12-20,New,12,793.98
38478423,Nellore,2024-03-29,Premium,3,263.3
47990044,Kadapa,2024-09-29,New,12,1118.99
18465047,Ghaziabad,2024-03-25,New,8,746.88
36737539,Gwalior,2024-02-06,Inactive,9,1636.27
23286884,Serampore,2024-03-16,Premium,4,505.94
34297405,Saharanpur,2023-12-13,New,1,1688.73
85626346,Ghaziabad,2024-08-14,Regular,1,293.54
84468124,Gaya,2023-04-20,Premium,12,859.39
11470681,Munger,2023-08-23,New,2,570.88
77903462,Thane,2024-09-20,Inactive,19,206.87
68341636,Aurangabad,2024-08-27,Premium,19,1043.7
7522036,Hospet,2024-01-24,Premium,2,797.92
69364309,Haridwar,2024-09-22,Regular,6,636.83
51661209,Bidhannagar,2023-06-23,New,13,852.39
4849477,Hosur,2023-07-22,Premium,19,1782.35
74313592,Pimpri-Chinchwad,2024-09-10,Premium,3,1208.69
26245432,Tirupati,2024-01-11,Inactive,17,719.09
78412820,Siliguri,2024-07-18,New,8,1009.58
11254582,Machilipatnam,2023-08-13,Inactive,19,1036.03
3399251,Solapur,2023-05-03,New,20,937.11
70820304,Adoni,2024-01-17,Premium,13,420.89
17861428,Chandigarh,2024-03-04,Inactive,10,1606.18
39317905,Hazaribagh,2024-05-10,New,8,1546.54
36885115,Latur,2023-04-22,Regular,7,1248.24
36462363,Dhanbad,2024-10-31,Inactive,16,747.55
85490177,Howrah,2024-07-24,Regular,2,655.95
63402854,Kollam,2024-08-31,New,1,1110.52
99301505,Bhimavaram,2024-08-11,Inactive,5,294.44
92098757,Phagwara,2023-11-19,New,14,1419.7
79916464,Shahjahanpur,2024-02-13,New,17,539.79
10240052,Guntakal,2024-03-25,Regular,1,942.49
9738801,Nellore,2024-03-02,Inactive,19,376.73
2233446,Panihati,2023-12-27,New,6,1466.45
35434373,Aurangabad,2023-07-30,Premium,9,368.71
89476734,Surat,2023-07-12,Inactive,18,1505.74
51833636,Anand,2024-03-03,Regular,3,1977.36
75913572,Guna,2024-03-26,Inactive,9,1844.07
40277444,Panihati,2023-05-10,New,1,251.79
80833965,Sangli-Miraj & Kupwad,2023-09-05,Inactive,13,1896.2
46146390,Bahraich,2023-04-19,Premium,4,271.5
59436131,Imphal,2024-09-02,New,18,546.58
14479168,Rewa,2024-02-06,New,17,917.45
43784632,Gandhinagar,2023-04-12,Inactive,12,694.85
33331259,Saharsa,2024-08-07,Inactive,7,1559.22
85838438,Suryapet,2024-04-25,Inactive,15,1754.47
57674875,Burhanpur,2023-05-07,Regular,16,1666.12
37227953,Pune,2024-09-11,Inactive,4,500.75
83867512,Kadapa,2024-06-22,Inactive,18,1476.0
17100301,Deoghar,2024-08-06,Premium,16,1515.01
12967305,Durg,2023-12-24,New,16,607.46
72079189,Hosur,2023-05-23,Inactive,17,1383.05
83348353,Gurgaon,2024-08-23,Inactive,1,533.72
80954112,Jammu,2023-06-06,New,6,1672.37
61320989,Aurangabad,2023-07-01,Regular,6,1247.37
45166203,Proddatur,2023-10-26,Regular,19,724.81
25294147,Amritsar,2024-06-16,New,9,1458.87
33706378,Mehsana,2023-09-02,New,16,1110.01
82804543,Arrah,2024-08-02,New,8,1762.86
68016312,Orai,2024-09-24,Regular,5,1093.92
75860724,Aizawl,2023-06-12,Premium,4,462.17
10541231,Bhiwandi,2024-07-17,Premium,14,409.51
18035010,Burhanpur,2024-01-30,Premium,16,745.1
36400756,Bidar,2023-04-04,Inactive,19,721.41
4869199,Siwan,2024-10-16,New,7,1695.8
52659908,Kozhikode,2024-05-02,Regular,5,1590.28
2517955,Mathura,2024-02-28,Regular,7,1625.44
63858550,Ichalkaranji,2024-05-05,Premium,7,1197.2
71755645,Pallavaram,2024-04-12,Regular,10,963.44
92203470,Amaravati,2023-11-10,Regular,17,1678.84
77161976,Dindigul,2024-07-05,Regular,8,1498.83
28663279,Jamnagar,2023-03-30,Premium,6,1539.15
23098216,Mahbubnagar,2023-11-01,New,9,1193.05
75752515,Ballia,2024-04-17,Premium,14,763.15
54730270,Salem,2023-03-22,New,19,1256.55
12655794,Hosur,2024-03-07,Regular,15,446.56
44557943,Bangalore,2024-01-23,Inactive,19,874.8
72089140,Kamarhati,2024-06-04,Regular,18,1751.47
77768189,Machilipatnam,2023-06-17,Regular,3,434.62
60300263,Rewa,2023-10-07,New,8,374.67
22210238,Muzaffarnagar,2024-06-10,New,8,351.08
30979436,Ozhukarai,2024-07-26,Regular,17,422.51
23676689,Orai,2023-10-03,Premium,2,654.95
82025691,Begusarai,2023-06-24,Regular,17,811.77
68128937,Panipat,2024-03-07,New,4,1817.62
23081177,Panchkula,2024-06-14,New,14,969.68
90745023,Ratlam,2023-10-28,Inactive,12,889.72
83262890,Ulhasnagar,2023-10-15,New,1,1293.97
3588443,Rohtak,2024-04-11,Premium,20,1727.18
92509376,Jehanabad,2024-09-03,Regular,15,1367.8
77031496,Pimpri-Chinchwad,2023-12-28,New,7,404.11
51119088,Tinsukia,2023-07-26,Regular,9,1264.67
9107360,Dindigul,2024-04-23,Inactive,12,617.79
88866835,South Dumdum,2023-11-01,Premium,6,506.63
50527764,Amroha,2023-12-28,Premium,16,1830.26
19400174,Saharanpur,2024-05-22,New,2,907.16
80517784,Raiganj,2024-07-05,Regular,7,513.2
60446619,Guntakal,2024-06-15,Regular,20,1259.49
85074810,Bhagalpur,2024-09-14,Regular,11,766.81
73654821,Vijayawada,2023-10-16,New,18,1892.18
47387512,Chittoor,2023-07-08,Regular,18,805.43
35988028,Naihati,2024-08-31,Premium,6,898.52
92583164,Burhanpur,2023-09-29,Premium,20,1027.67
8155924,Patiala,2024-03-30,Regular,10,1749.17
72702075,Jalna,2024-07-01,Regular,5,1863.18
79155946,Thiruvananthapuram,2023-09-05,New,17,1799.48
31708103,Gudivada,2023-09-25,New,1,769.19
77345018,Udupi,2024-07-26,Regular,1,828.2
25722990,Pallavaram,2024-03-13,Regular,16,1409.6
60062501,Bhilwara,2024-01-04,New,2,1888.02
33472376,Bardhaman,2024-01-16,Premium,11,1704.14
34073080,Thrissur,2023-05-04,Regular,10,1285.18
86897973,Arrah,2024-03-30,Inactive,14,802.09
85198177,Jammu,2023-04-01,Premium,6,1666.01
8395343,Bathinda,2024-03-10,New,11,315.99
51557673,Mira-Bhayandar,2023-08-01,New,4,510.76
75892474,Guntur,2023-08-27,New,17,564.89
67092149,Davanagere,2023-12-16,Premium,1,376.48
35554129,Alappuzha,2024-08-11,Premium,15,1226.88
18889370,Sri Ganganagar,2023-06-14,Regular,18,598.79
16764246,Pali,2024-09-28,Premium,1,1938.34
43459807,Khammam,2023-04-08,Premium,6,1643.67
10857389,Hindupur,2024-07-29,Inactive,9,553.29
59329145,Gulbarga,2024-08-30,Regular,19,999.5
31456752,Thanjavur,2024-06-21,Premium,16,1337.43
96583772,Bhatpara,2023-11-19,New,8,690.19
18394558,Bareilly,2023-12-30,Regular,2,1186.59
2584499,Ludhiana,2024-09-13,Regular,2,1686.86
27709218,Dindigul,2024-04-26,Regular,18,1872.09
99160348,Siliguri,2024-09-15,Inactive,19,1550.84
55693909,Narasaraopet,2024-06-27,Premium,1,1965.46
31582950,Jhansi,2023-12-20,New,13,586.75
19482392,Muzaffarnagar,2023-06-22,Regular,10,1478.75
4862761,Eluru,2023-08-31,Premium,20,477.19
45804389,Maheshtala,2023-07-02,Inactive,11,788.1
74179536,Nizamabad,2024-10-14,Inactive,18,517.73
91024604,Sambalpur,2023-08-27,Inactive,2,1577.27
31923338,Yamunanagar,2024-03-13,New,8,1166.83
33574338,Thiruvananthapuram,2023-08-12,Inactive,8,830.3
82322028,South Dumdum,2023-07-16,New,6,1700.56
51812283,Katni,2024-03-14,Regular,6,1685.52
68419593,Patna,2023-10-19,Inactive,5,1769.51
54205055,Junagadh,2024-05-18,Regular,9,1637.67
84456355,Karawal Nagar,2023-09-26,New,2,1361.12
93458307,Anand,2023-10-25,Inactive,6,541.59
27304827,Coimbatore,2024-06-01,Premium,9,1736.28
67302239,Kozhikode,2023-10-29,Regular,7,1463.73
12305040,Noida,2023-07-20,Regular,14,1968.85
43377076,Junagadh,2023-09-22,New,6,720.69
52075070,Kadapa,2023-08-31,Regular,8,638.6
4378755,Pali,2023-11-10,Premium,2,1144.9
67215939,Erode,2024-01-03,New,12,1427.91
13963450,Malegaon,2024-03-23,New,14,1364.82
59009727,Adoni,2024-03-16,New,7,580.22
47274329,Ludhiana,2024-02-12,New,7,1898.39
97492493,Singrauli,2023-04-26,Inactive,8,1310.07
16256136,Aurangabad,2023-09-09,Regular,14,415.01
42209203,Bangalore,2024-03-29,New,19,1051.3
30767655,Karnal,2024-06-05,Regular,15,698.87
81605722,Salem,2023-11-18,Regular,15,856.01
16082651,Junagadh,2023-11-04,Regular,14,895.74
52337289,Morena,2023-06-16,New,3,1999.83
24644542,Tirupati,2024-03-17,New,4,1252.89
72564495,Gandhidham,2024-03-13,New,11,1015.81
95594611,Thiruvananthapuram,2023-04-09,Regular,1,797.28
23794330,Machilipatnam,2024-05-28,Regular,1,822.37
1771249,Bathinda,2023-04-14,New,4,790.78
57360162,Bally,2023-10-30,Regular,20,607.46
70230254,Suryapet,2023-12-24,New,14,1488.42
30285217,Parbhani,2023-09-23,Premium,11,334.01
14428954,Medininagar,2024-10-22,Premium,10,1387.23
9987182,Darbhanga,2024-08-21,Regular,8,635.99
92636025,Ambattur,2024-09-24,Inactive,14,1563.87
19771128,Vijayawada,2023-11-26,Regular,4,1807.2
13122744,Kalyan-Dombivli,2024-02-02,Regular,5,1616.47
90696847,Bathinda,2023-09-19,Regular,6,934.37
44050697,Ujjain,2023-12-28,New,16,1312.22
44723662,Dhanbad,2023-10-07,Regular,7,272.63
69908484,Udupi,2024-08-08,New,8,382.07
82708090,Panvel,2024-01-01,Premium,7,1295.96
83267752,Raipur,2023-09-25,New,13,802.85
19259955,Nagpur,2023-04-03,Inactive,15,213.69
11616535,Tadepalligudem,2024-08-18,Premium,6,1583.56
50557979,Khammam,2024-03-31,Premium,6,1557.45
53538932,Thoothukudi,2023-05-11,Premium,9,1763.76
63292875,Noida,2024-09-30,Premium,18,1756.08
98858383,Dehri,2023-12-31,Regular,3,700.22
86715467,Amaravati,2024-03-18,Inactive,9,495.2
13197985,Nanded,2023-04-19,Premium,19,516.21
85561151,Kanpur,2024-08-13,Regular,12,227.18
94706375,Amravati,2023-04-05,Regular,6,1653.1
53974737,Panipat,2023-10-30,New,15,672.4
83039559,Jalgaon,2023-07-01,Premium,5,247.73
98218863,Pimpri-Chinchwad,2023-06-05,Regular,10,716.11
54347213,Lucknow,2024-04-07,Premium,16,1388.04
30065862,Allahabad,2024-09-02,Regular,13,749.95
42615134,Muzaffarnagar,2024-09-22,Inactive,15,1828.12
94033330,Visakhapatnam,2024-09-25,Regular,10,1747.91
64795608,Udupi,2023-10-22,New,14,470.99
1662375,Tiruchirappalli,2023-11-18,New,7,1350.81
91130614,Jabalpur,2023-06-22,Inactive,7,528.12
85020453,Jaunpur,2023-05-18,Premium,14,1343.69
80875034,Mahbubnagar,2023-07-15,Inactive,4,1407.92
72605638,Korba,2024-09-02,Inactive,12,983.84
47939657,Bhavnagar,2024-07-01,Regular,9,1600.67
35156679,Etawah,2024-01-07,Premium,8,1412.4
47125914,Kochi,2023-03-29,Premium,16,1535.12
94713625,Barasat,2023-08-15,Premium,10,1791.16
43066953,Bikaner,2024-10-15,Regular,4,323.92
32987624,Jabalpur,2023-04-05,Premium,15,902.61
11143197,Bulandshahr,2023-03-29,Regular,13,778.44
77015367,Chittoor,2024-07-17,Regular,8,288.08
63571453,Kanpur,2023-05-14,Premium,1,1367.12
95334407,Cuttack,2023-03-29,Inactive,6,602.09
2400009,Amaravati,2024-02-26,Premium,7,1328.35
43519553,Mathura,2024-02-07,Premium,18,898.85
91566278,Burhanpur,2024-09-24,Premium,5,1953.37
93522848,Jodhpur,2023-10-29,Inactive,20,1875.27
48776805,Alwar,2023-06-01,Premium,1,351.38
6061349,Haldia,2024-03-17,Regular,17,332.03
49617531,Firozabad,2024-03-19,Inactive,12,1346.9
25915909,Bhimavaram,2024-01-18,New,18,1155.71
2058037,Rajkot,2023-11-17,Inactive,11,1797.02
43307488,Bhatpara,2023-08-06,Regular,1,1036.29
58513300,Jodhpur,2023-09-25,Premium,1,664.85
41146001,Belgaum,2023-07-12,Regular,5,934.23
89910157,Khandwa,2023-03-19,New,5,1859.93
33608451,Madurai,2023-05-19,Inactive,5,774.65
58214883,Darbhanga,2024-05-05,Regular,11,229.17
2875442,Bettiah,2023-07-19,Premium,19,1858.8
83660688,Kottayam,2024-07-13,Premium,1,1768.23
9650263,Gandhidham,2023-04-24,New,5,843.98
36517334,Naihati,2024-03-30,Premium,19,1603.14
1989720,Saharanpur,2023-11-10,Inactive,6,239.76
68486301,Kanpur,2023-04-26,Inactive,10,205.49
2134827,Ambarnath,2023-10-22,New,10,1710.75
67896836,Gulbarga,2024-09-16,New,15,469.03
98152679,Thiruvananthapuram,2024-08-01,Regular,1,583.12
6812439,Bhalswa Jahangir Pur,2024-10-17,Premium,1,938.29
90038364,Ozhukarai,2024-03-18,Regular,17,650.89
47215976,Jalna,2024-09-25,Premium,9,842.83
74840437,Korba,2024-03-10,Inactive,1,330.17
10418604,Gandhidham,2024-04-11,New,15,501.27
65514005,Dhanbad,2023-07-21,Regular,16,266.6
1479065,Bokaro,2024-02-09,New,17,1597.83
87641623,Bulandshahr,2023-09-25,Regular,11,1243.23
34381941,Malegaon,2023-07-13,Inactive,10,1753.38
81822494,Sri Ganganagar,2024-07-14,New,9,1284.68
97191387,Madurai,2023-06-03,Premium,3,853.44
25795941,Bhalswa Jahangir Pur,2024-04-14,Regular,10,765.4
97825663,Udaipur,2023-06-19,Regular,8,527.59
19966989,Secunderabad,2024-03-06,Premium,2,1737.1
57967753,Davanagere,2024-01-11,Premium,20,203.28
10694081,Meerut,2023-10-02,Regular,16,769.13
4356173,Rajkot,2024-09-10,New,9,1838.56
87266309,Agra,2023-11-17,Regular,19,1097.48
65134271,Ajmer,2023-12-18,Premium,19,1433.53
11928321,Maheshtala,2024-06-30,Inactive,17,1770.94
32527479,Jorhat,2023-11-04,Regular,19,896.82
47275378,Ahmednagar,2023-03-16,Premium,3,623.26
9246851,Ujjain,2024-10-10,New,10,1574.34
12402437,Rajahmundry,2024-06-29,New,14,1580.62
95382317,Patiala,2024-05-20,New,14,940.85
19523014,Ongole,2024-02-24,New,14,679.5
2188994,Patiala,2023-10-26,Inactive,6,484.51
31328762,Durg,2024-03-08,Premium,5,941.9
39354312,Kulti,2023-09-22,Premium,4,1599.19
17939362,Noida,2024-02-11,Inactive,17,496.59
12755730,Howrah,2023-08-20,Regular,8,748.43
64562786,Firozabad,2024-03-13,Inactive,19,1483.65
18771682,Shivpuri,2023-07-11,Premium,12,1420.99
18170800,Mathura,2024-07-02,Regular,12,1972.81
31914222,Bhilwara,2024-09-29,Inactive,4,380.49
29095552,Amritsar,2023-04-19,Inactive,17,1617.63
13415362,Dibrugarh,2023-06-25,Inactive,2,978.88
13284996,Phagwara,2024-04-11,Regular,9,449.79
3410758,Hazaribagh,2023-07-16,Regular,1,1892.51
14330483,Durgapur,2023-08-04,Premium,12,538.66
95768401,Kadapa,2024-11-03,Inactive,8,590.36
57662767,Kalyan-Dombivli,2023-10-21,Premium,10,403.61
51387106,Jamalpur,2023-10-15,New,15,615.8
89995124,Muzaffarpur,2023-10-29,Premium,6,995.42
73660582,Agra,2024-10-20,Premium,18,1045.53
70459847,Bhopal,2024-08-29,Premium,12,324.58
3999964,Orai,2023-08-08,Premium,15,1147.01
39674723,Bettiah,2024-08-05,New,3,765.19
23448955,Raebareli,2024-10-12,Premium,13,1201.0
76971644,Thoothukudi,2024-09-20,Inactive,20,1812.27
81382213,Burhanpur,2024-05-18,Inactive,9,845.85
21456226,Adoni,2023-07-21,New,18,980.16
46378942,Chandigarh,2023-11-20,Premium,1,1768.04
12088552,Patiala,2023-04-17,Premium,3,1137.83
18642306,Tinsukia,2023-12-21,Inactive,12,1802.63
11387110,Coimbatore,2023-08-17,Premium,8,1303.37
51341672,Bhagalpur,2024-04-03,Regular,10,1898.18
79630614,Sasaram,2024-07-13,Regular,3,362.45
76602787,Mehsana,2024-04-07,New,9,1683.71
50630016,Unnao,2023-08-22,Inactive,17,1445.33
85354059,Begusarai,2023-08-20,Premium,2,672.87
30188374,Haldia,2024-03-28,New,15,915.53
13760839,Guwahati,2023-08-23,Premium,17,444.89
12455156,Eluru,2023-04-03,Inactive,16,1139.56
13604883,Karimnagar,2024-09-23,Premium,17,1659.88
69240186,Kottayam,2024-04-16,Regular,8,884.0
57765367,Sultan Pur Majra,2024-01-26,Premium,1,1296.69
97928541,Tiruchirappalli,2023-06-27,New,4,1838.77
31718565,Durgapur,2024-05-29,Regular,6,245.16
76438648,Dewas,2023-04-10,New,6,854.68
36146306,Pallavaram,2023-11-10,Regular,19,828.14
87160527,Bulandshahr,2024-10-09,New,6,1966.02
1108176,Bhalswa Jahangir Pur,2023-07-27,Premium,20,1460.76
83610315,Shahjahanpur,2023-07-31,Inactive,16,376.5
24043135,Bijapur,2024-10-01,Inactive,15,1681.39
84448310,Mumbai,2024-09-28,Regular,16,282.58
59769142,Bellary,2024-03-01,New,4,718.4
90753712,Dharmavaram,2024-06-24,Regular,4,1408.03
38748727,Tiruchirappalli,2024-08-04,New,4,495.67
45033270,Thanjavur,2024-04-28,New,15,252.26
6459100,Agra,2024-10-04,Premium,19,1193.57
60904312,Mumbai,2024-06-04,Regular,20,564.73
98225598,Sambalpur,2023-05-12,Premium,9,1190.21
31813,Sultan Pur Majra,2024-04-10,Regular,18,1230.75
79135318,Saharanpur,2023-06-14,Inactive,17,454.3
99627097,Raiganj,2023-03-19,New,10,1085.49
90919603,Howrah,2023-11-14,Regular,10,555.97
46741896,Mango,2023-10-21,Premium,13,1518.23
58942207,Patna,2024-07-05,Regular,8,525.9
86839058,Ujjain,2024-06-19,Regular,5,1953.24
82179338,Ulhasnagar,2023-03-17,New,12,1775.89
1342184,Dehradun,2024-10-25,Inactive,20,1893.83
76604145,Rourkela,2023-03-22,Regular,14,1276.88
37702698,Bareilly,2023-11-13,New,12,1727.41
3786105,Kirari Suleman Nagar,2024-06-02,New,13,1172.32
64535602,Jalgaon,2023-08-09,Inactive,13,1816.18
29525287,Bhimavaram,2023-11-16,Premium,15,1976.98
1683786,Hajipur,2023-09-12,Regular,14,776.52
73586244,Erode,2024-02-28,New,1,377.07
26805477,Sambhal,2024-05-28,New,18,1148.4
73679086,Dibrugarh,2023-07-12,New,16,1297.47
59677346,Bongaigaon,2024-11-02,Inactive,2,502.96
81528623,Jamshedpur,2024-06-08,Premium,3,957.94
38420886,Sonipat,2023-04-08,New,20,1180.95
12302179,Tumkur,2024-02-01,Premium,15,246.73
88164280,Thane,2024-09-09,Regular,11,745.22
74735607,Raipur,2023-12-30,Inactive,6,935.8
42514124,Bally,2023-05-10,Inactive,7,1958.97
13071673,Jhansi,2024-04-27,Regular,17,1208.04
68196920,Rewa,2023-10-29,Regular,15,1810.28
26844216,Pali,2024-06-07,Premium,16,927.07
38780509,Ongole,2024-05-11,Regular,3,1238.37
3292927,Rewa,2024-01-12,New,6,1795.72
28991365,Jamnagar,2024-03-20,New,20,459.1
39999278,Baranagar,2024-08-02,New,8,664.22
86050297,Sikar,2023-04-15,Inactive,16,941.51
86045277,Mau,2024-08-15,New,8,1065.84
88167544,Mirzapur,2023-04-15,New,10,1097.35
75984768,Guwahati,2024-08-05,Regular,14,1723.2
15144290,Nizamabad,2024-10-17,New,19,436.35
52279849,Anantapur,2024-07-10,Regular,17,585.08
81160474,Aizawl,2023-08-02,Premium,19,447.55
84361534,Narasaraopet,2024-07-24,Regular,1,438.19
53025962,Dibrugarh,2024-06-13,Premium,10,324.92
83404008,Berhampore,2024-09-17,New,5,1391.13
81959925,Durgapur,2023-10-11,Inactive,1,1888.83
76850859,Berhampur,2023-12-29,Inactive,19,468.79
11705793,Dindigul,2024-04-12,New,18,1164.81
62068277,Hosur,2024-03-03,Regular,6,1515.17
9048817,Udaipur,2023-05-08,Inactive,1,222.89
31619915,Gandhinagar,2024-06-09,New,13,722.45
42872865,Bulandshahr,2023-10-09,Inactive,14,976.81
81906973,Loni,2023-08-16,New,20,218.78
82286908,Vasai-Virar,2024-06-24,New,16,713.26
1174162,Guna,2023-07-02,Premium,12,1255.44
62323608,Nandyal,2023-08-09,New,2,1446.34
72857290,Sasaram,2023-09-20,Inactive,13,1806.01
21784094,Bareilly,2024-05-18,Regular,17,1530.19
82529927,Chinsurah,2024-04-03,Inactive,3,587.28
14994388,Gwalior,2024-04-29,Premium,20,1782.84
54216497,Guwahati,2024-07-07,New,13,1881.19
80796977,Deoghar,2024-06-28,Premium,7,1170.84
31681710,Panchkula,2024-01-06,Regular,15,223.11
47955004,Kollam,2023-08-21,Inactive,6,1681.52
23126657,Bahraich,2023-04-23,Premium,1,1034.23
91973128,Karnal,2024-07-01,Premium,15,989.8
22915611,Karaikudi,2023-08-06,Regular,10,1239.42
76864442,Karnal,2023-07-31,Regular,13,1565.67
96628029,Tirupati,2024-03-22,Premium,3,994.81
59216664,Deoghar,2023-03-22,Regular,10,225.69
70615775,Ludhiana,2024-01-07,Inactive,15,233.12
34761418,Bhilwara,2024-08-19,New,6,1729.83
56248757,Chapra,2024-08-05,Premium,16,1040.97
31622158,Kolhapur,2023-05-06,New,20,504.15
4200802,Ramgarh,2023-11-15,Inactive,10,678.96
58631874,Avadi,2024-10-01,New,11,862.23
22036818,Hindupur,2023-11-14,New,5,1732.02
7333934,Deoghar,2023-12-23,New,11,739.47
5712468,Thanjavur,2024-03-25,Inactive,3,872.57
17929886,Salem,2023-03-28,New,7,744.0
408590,Jorhat,2024-03-11,Regular,17,436.74
42797397,Jaunpur,2023-05-08,Premium,8,640.54
58929595,Hubli–Dharwad,2024-08-08,Regular,2,588.65
41971906,Phagwara,2024-02-13,Premium,17,245.86
80269328,Ambattur,2023-05-03,Premium,15,976.36
76533277,Gangtok,2023-10-11,New,16,1857.65
50760752,Maheshtala,2023-03-17,New,14,1670.47
83588803,Tinsukia,2024-07-11,New,4,1509.41
30755306,Bhilwara,2024-06-14,Inactive,9,555.67
26592009,Adoni,2023-11-02,Premium,14,317.83
32830199,Aizawl,2024-08-27,Premium,2,680.11
99824171,Thoothukudi,2024-04-15,Inactive,1,1663.58
61618079,Ambala,2023-07-14,Inactive,9,1191.93
71694275,Aurangabad,2023-06-02,Regular,8,476.34
81200164,Anantapur,2024-08-30,Regular,10,337.07
66233704,Jorhat,2024-05-18,Inactive,7,1341.67
66866026,Ahmedabad,2023-07-05,Regular,13,802.79
86483673,Satara,2023-08-18,Regular,17,682.78
22483684,Kirari Suleman Nagar,2024-03-05,Regular,20,719.77
65368179,Bokaro,2023-10-23,Premium,4,1826.72
94430842,Jammu,2024-03-19,New,5,399.54
18940384,Sonipat,2023-10-08,New,7,1068.47
25585013,Vasai-Virar,2024-05-05,Inactive,18,840.15
9314637,Bhubaneswar,2024-07-28,Inactive,15,1208.09
92409489,Shivpuri,2024-04-09,Regular,4,1614.57
21425168,Aligarh,2023-08-11,New,5,1861.73
11228463,Kanpur,2023-07-30,Inactive,8,1275.97
57642258,Etawah,2024-09-27,Premium,10,1174.55
26250082,Arrah,2024-10-24,New,1,796.49
34580200,Bally,2024-06-04,Premium,2,1418.51
89531595,Jammu,2023-08-13,Regular,6,1385.2
72760434,Kozhikode,2024-10-07,Premium,10,1843.51
86499778,Bhilai,2023-09-21,Regular,18,654.76
41395224,Jalna,2024-10-26,Regular,13,358.51
21270783,Bhavnagar,2023-05-01,New,3,1508.8
68939350,Machilipatnam,2023-04-28,Premium,17,304.51
14839726,Mira-Bhayandar,2024-01-24,Regular,10,516.19
38808614,Vijayanagaram,2023-06-15,Premium,10,340.46
44828791,Khora ,2023-06-02,New,18,1696.98
1603358,Gandhinagar,2024-06-09,Inactive,5,1155.87
31826,Chinsurah,2023-11-29,New,18,752.78
191616,Pallavaram,2023-04-27,Regular,4,1053.7
45546750,Madhyamgram,2024-10-28,Premium,13,1808.6
33675108,Jalgaon,2023-12-03,Inactive,20,1281.15
98896871,Asansol,2023-06-06,Regular,5,1064.61
644189,Bhopal,2023-12-15,Premium,2,793.86
21461764,Singrauli,2023-04-18,Premium,15,1689.46
70170606,Purnia,2024-07-11,Premium,19,921.51
65782437,Haldia,2023-04-12,New,4,1215.48
37245065,Dibrugarh,2024-07-21,Inactive,16,1556.07
42012717,Jabalpur,2023-08-18,Regular,10,1030.12
60399360,Jamnagar,2024-04-27,Premium,3,1757.64
5140660,Akola,2023-08-18,Inactive,17,908.68
40858753,Bharatpur,2024-05-06,Regular,5,1149.5
69219122,Pimpri-Chinchwad,2024-10-09,Premium,17,1177.34
8967266,Imphal,2024-09-01,Regular,5,1164.14
27304727,Tiruvottiyur,2024-03-26,Regular,8,1675.04
62600289,Udaipur,2024-02-20,Inactive,10,1326.02
50286371,Bangalore,2024-01-10,New,3,280.77
43799224,Karaikudi,2024-06-23,Regular,9,1566.49
29431960,Etawah,2024-02-09,Premium,5,1602.35
7076456,Ichalkaranji,2024-02-06,Regular,10,469.41
43860025,Nagpur,2023-11-20,Regular,18,292.92
74833221,Nashik,2024-04-28,Regular,1,1764.07
13465850,Danapur,2023-09-26,Premium,6,1956.03
46541905,Udaipur,2024-02-06,New,16,922.29
21809858,Bihar Sharif,2023-04-06,Inactive,9,1343.53
75928073,Udupi,2023-08-01,Inactive,20,1684.84
67538982,Shivpuri,2023-08-21,Premium,6,1257.71
57505804,Orai,2024-08-25,New,9,225.87
88775948,Nagaon,2024-06-27,New,19,227.1
89704218,Khora ,2023-10-07,Premium,11,1029.69
9796585,Danapur,2023-11-30,Inactive,20,1565.31
1497747,Sangli-Miraj & Kupwad,2024-04-11,Inactive,7,1241.73
29038113,Kalyan-Dombivli,2024-06-10,New,18,875.32
61182897,Satara,2023-03-28,Regular,15,1261.08
15391556,Nellore,2023-10-12,Inactive,16,762.73
1529180,Bareilly,2024-06-07,Inactive,5,596.54
32797235,Guntakal,2023-11-29,Regular,1,1709.96
78158536,Imphal,2024-04-07,Premium,16,705.47
88779806,Srinagar,2023-07-29,Regular,11,679.0
93018527,Narasaraopet,2024-05-16,New,1,913.11
52393801,Ranchi,2023-03-20,New,2,1910.55
70529459,Pondicherry,2023-05-04,Regular,5,203.05
48481702,Shivpuri,2024-06-15,Regular,4,1209.16
15417130,Indore,2024-03-03,New,5,1289.29
14705462,Bahraich,2023-09-24,Premium,2,765.18
14944819,Anand,2023-11-24,Premium,14,1127.8
89028323,Lucknow,2023-09-03,Regular,13,1329.47
11775073,Morbi,2023-06-02,Regular,16,212.35
54799731,Jaipur,2023-05-10,Premium,14,1150.73
93617659,Nangloi Jat,2024-09-21,Regular,11,1800.81
45708879,Ulhasnagar,2024-03-11,Regular,20,988.63
62807542,Patiala,2023-03-17,Premium,11,524.5
7551173,Ghaziabad,2023-10-27,New,11,1197.58
65815155,Bangalore,2024-09-10,New,10,1963.99
86704661,Kamarhati,2024-03-16,Premium,12,1726.51
57896058,Begusarai,2024-06-23,Regular,8,982.05
85519349,Anand,2023-12-07,New,8,336.36
