order_id,product_id,quantity,unit_price,product_name,category,brand,mrp,margin_percentage,shelf_life_days,line_sales
8045361592,602241,1,976.55,Nuts,Snacks & Munchies,Bahl-Pau,1502.38,35.0,90,976.55
1873731593,647462,2,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",502.18,35.0,365,652.84
1126011099,714999,2,882.51,Bread,Dairy & Breakfast,Kala Group,1103.14,20.0,7,1765.02
4100626744,760684,3,71.6,Rice,Grocery & Staples,Kanda-Gupta,84.24,15.0,365,214.79999999999998
8616880376,859361,2,432.39,Shampoo,Personal Care,Mitter Group,665.22,35.0,365,864.78
1427911940,451933,3,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd,669.34,15.0,365,1706.8200000000002
4416398885,863930,1,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",373.18,35.0,365,242.57
2584579895,953175,1,225.21,Baby Food,Baby Care,Sehgal-Nagarajan,321.73,30.0,365,225.21
7770651576,114414,3,832.06,Vitamins,Pharmacy,Kara-Golla,1040.07,20.0,365,2496.18
3705985582,473647,3,43.05,Toothpaste,Personal Care,Ben-Ravi,66.23,35.0,365,129.14999999999998
5160295213,186168,3,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia",1352.0,35.0,365,2636.3999999999996
4374285559,820541,3,576.22,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",768.29,25.0,365,1728.66
9096638812,240179,3,90.56,Cough Syrup,Pharmacy,Ram-Suri,113.2,20.0,365,271.68
2888179397,818522,3,96.09,Cheese,Dairy & Breakfast,Hora-Roy,120.11,20.0,7,288.27
3387165389,146840,3,786.85,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",983.56,20.0,7,2360.55
1925647539,397973,1,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",971.64,25.0,3,728.73
6160848562,397973,2,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",971.64,25.0,3,1457.46
2343495895,552496,3,508.0,Dish Soap,Household Care,Dhar PLC,677.33,25.0,365,1524.0
8812220964,659290,2,319.34,Cheese,Dairy & Breakfast,Kapadia-D’Alia,399.17,20.0,7,638.68
8640364495,398340,3,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",1086.55,40.0,180,1955.79
4610687284,723678,1,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",1039.17,35.0,365,675.46
189431942,51036,3,931.61,Baby Food,Baby Care,Karnik PLC,1330.87,30.0,365,2794.83
1746826454,798639,2,211.25,Eggs,Dairy & Breakfast,Subramaniam LLC,264.06,20.0,7,422.5
948345459,993331,1,102.44,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",120.52,15.0,365,102.44
9959881029,654623,2,422.14,Chips,Snacks & Munchies,Pradhan and Sons,649.45,35.0,90,844.28
621213006,739448,3,755.66,Dish Soap,Household Care,Mand-Choudhry,1007.55,25.0,365,2266.98
1772464528,954722,1,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,1027.42,40.0,180,616.45
7732863862,194682,2,912.29,Iced Tea,Cold Drinks & Juices,Sastry-Issac,1303.27,30.0,180,1824.58
3064828239,689769,1,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,77.7,40.0,180,46.62
6363526452,965755,3,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",710.09,25.0,3,1597.71
6988011282,807452,1,144.19,Pulses,Grocery & Staples,Naik Ltd,169.64,15.0,365,144.19
8523250818,799459,2,852.02,Vitamins,Pharmacy,"Garg, Kari and Kapur",1065.02,20.0,365,1704.04
5595210484,60619,3,726.41,Iced Tea,Cold Drinks & Juices,Bhasin LLC,1037.73,30.0,180,2179.23
1461081366,33955,1,186.08,Frozen Pizza,Instant & Frozen Food,Baral Group,310.13,40.0,180,186.08
4922364507,313754,3,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",210.15,35.0,90,409.79999999999995
6597871211,478531,3,825.46,Carrots,Fruits & Vegetables,Uppal Group,1100.61,25.0,3,2476.38
2719816862,876139,3,415.75,Pulses,Grocery & Staples,Cherian-Dara,489.12,15.0,365,1247.25
9830788650,587645,1,801.81,Vitamins,Pharmacy,"Sura, Pillay and Mammen",1002.26,20.0,365,801.81
140980199,492958,2,84.2,Lotion,Personal Care,Acharya PLC,129.54,35.0,365,168.4
7595842583,555121,1,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",473.21,25.0,3,354.91
2390228992,328457,2,858.57,Mango Drink,Cold Drinks & Juices,Hayre-Shere,1226.53,30.0,180,1717.14
8178738469,140154,3,171.2,Shampoo,Personal Care,Malhotra LLC,263.38,35.0,365,513.5999999999999
9964671001,256051,1,400.92,Lotion,Personal Care,"Mannan, Naidu and Sama",616.8,35.0,365,400.92
1258689954,623234,3,329.79,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,549.65,40.0,180,989.3700000000001
4647158015,990993,3,263.7,Chocolates,Snacks & Munchies,Guha-Subramaniam,405.69,35.0,90,791.0999999999999
2382974038,461804,1,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",365.52,15.0,365,310.69
3663827875,604184,3,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",530.07,25.0,365,1192.65
6501113916,871592,3,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",1160.39,25.0,3,2610.87
3300719369,739534,1,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",1326.08,25.0,365,994.56
3239722852,39154,3,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",1262.48,25.0,3,2840.58
6694899030,361361,3,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",1271.09,35.0,90,2478.63
992895707,324809,1,608.0,Bread,Dairy & Breakfast,Sidhu PLC,760.0,20.0,7,608.0
8432150432,621677,2,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,529.67,40.0,180,635.6
6220520171,764014,2,612.04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",720.05,15.0,365,1224.08
735608722,784673,3,491.39,Dog Food,Pet Care,Ramanathan Group,755.98,35.0,365,1474.17
7303161073,94225,1,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",102.81,25.0,365,77.11
9783380107,243235,3,109.03,Cat Food,Pet Care,Batta Inc,167.74,35.0,365,327.09000000000003
3835886077,839170,2,481.63,Curd,Dairy & Breakfast,Shetty and Sons,602.04,20.0,7,963.26
8140652447,585299,1,799.46,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",1229.94,35.0,365,799.46
6412390967,196719,2,217.5,Bananas,Fruits & Vegetables,Yogi Group,290.0,25.0,3,435.0
6688575911,848226,1,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,279.45,25.0,3,209.59
3890111511,305754,3,979.99,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,1633.32,40.0,180,2939.9700000000003
5145256852,888807,3,230.58,Bread,Dairy & Breakfast,Arya Group,288.23,20.0,7,691.74
7375057413,237083,1,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,721.41,20.0,365,577.13
3047491006,14145,1,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",841.12,25.0,3,630.84
7715738110,820973,1,114.52,Baby Wipes,Baby Care,Lall LLC,163.6,30.0,365,114.52
6191554160,154179,3,582.87,Pain Reliever,Pharmacy,"Barad, Devi and Andra",728.59,20.0,365,1748.6100000000001
896919031,378230,3,166.42,Nuts,Snacks & Munchies,Kala-Vig,256.03,35.0,90,499.26
1535818185,803607,1,949.73,Soap,Personal Care,"Kadakia, Mohan and Sathe",1461.12,35.0,365,949.73
4428830794,131748,1,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",125.15,35.0,365,81.35
3610035622,561860,3,874.78,Orange Juice,Cold Drinks & Juices,Gupta Ltd,1249.69,30.0,180,2624.34
8674445072,891833,3,493.19,Curd,Dairy & Breakfast,Mani PLC,616.49,20.0,7,1479.57
9623704312,425341,3,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni",748.12,35.0,365,1458.84
7786002894,237083,1,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,721.41,20.0,365,577.13
3264409553,336847,2,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",1249.31,25.0,365,1873.96
7736534043,14145,3,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",841.12,25.0,3,1892.52
5936596117,952124,1,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",169.44,25.0,3,127.08
1980087245,306177,3,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,1282.07,40.0,180,2307.7200000000003
8861557989,398340,3,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",1086.55,40.0,180,1955.79
6702391437,256051,2,400.92,Lotion,Personal Care,"Mannan, Naidu and Sama",616.8,35.0,365,801.84
6385452188,564692,3,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",331.77,35.0,365,646.95
8813216380,876139,3,415.75,Pulses,Grocery & Staples,Cherian-Dara,489.12,15.0,365,1247.25
5563712992,354409,2,325.08,Pulses,Grocery & Staples,Bose-Pandit,382.45,15.0,365,650.16
966468552,949818,2,483.05,Biscuits,Snacks & Munchies,Yohannan Inc,743.15,35.0,90,966.1
4368529506,461804,2,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",365.52,15.0,365,621.38
3777009463,491314,1,973.44,Ice Cream,Instant & Frozen Food,Banerjee Inc,1622.4,40.0,180,973.44
3560912801,894539,3,445.48,Dish Soap,Household Care,"Pall, Sule and Sood",593.97,25.0,365,1336.44
1741224538,306177,2,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,1282.07,40.0,180,1538.48
4579251445,131136,2,37.8,Salt,Grocery & Staples,Deshpande-Rama,44.47,15.0,365,75.6
3438127101,287070,1,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",521.38,15.0,365,443.17
9741958794,903336,3,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",649.27,15.0,365,1655.6399999999999
882082341,470449,3,827.77,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,1379.62,40.0,180,2483.31
3629321763,757274,3,98.32,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",151.26,35.0,365,294.96
888938572,240179,2,90.56,Cough Syrup,Pharmacy,Ram-Suri,113.2,20.0,365,181.12
5263181887,264803,1,995.98,Vitamins,Pharmacy,Gole-Doshi,1244.97,20.0,365,995.98
7071557807,667163,3,441.2,Orange Juice,Cold Drinks & Juices,Palla LLC,630.29,30.0,180,1323.6
6888804296,542300,2,255.35,Popcorn,Snacks & Munchies,Gulati-Tandon,392.85,35.0,90,510.7
814182718,930284,3,189.47,Baby Food,Baby Care,"Garg, Saraf and Dutta",270.67,30.0,365,568.41
3513524740,373536,1,494.17,Dog Food,Pet Care,Chauhan-Sabharwal,760.26,35.0,365,494.17
1234169434,378230,1,166.42,Nuts,Snacks & Munchies,Kala-Vig,256.03,35.0,90,166.42
2577990012,500633,2,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,193.12,20.0,7,309.0
8446065263,153019,3,947.95,Onions,Fruits & Vegetables,Aurora LLC,1263.93,25.0,3,2843.8500000000004
4220970302,812607,2,416.65,Potatoes,Fruits & Vegetables,Rege Group,555.53,25.0,3,833.3
5712516128,228286,3,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,255.83,30.0,180,537.24
807167715,14145,1,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",841.12,25.0,3,630.84
213972345,927651,3,426.72,Baby Wipes,Baby Care,Narula Group,609.6,30.0,365,1280.16
1013762407,552496,1,508.0,Dish Soap,Household Care,Dhar PLC,677.33,25.0,365,508.0
5234194751,94225,1,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",102.81,25.0,365,77.11
1389077693,319388,3,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,939.71,30.0,180,1973.3999999999999
1895143216,621677,1,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,529.67,40.0,180,317.8
3667250123,324809,3,608.0,Bread,Dairy & Breakfast,Sidhu PLC,760.0,20.0,7,1824.0
6430529802,709916,2,33.76,Detergent,Household Care,Varkey LLC,45.01,25.0,365,67.52
4856277700,592784,2,280.35,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",431.31,35.0,90,560.7
1492403962,4452,1,169.88,Baby Wipes,Baby Care,Morar-Mistry,242.69,30.0,365,169.88
4348167632,140154,2,171.2,Shampoo,Personal Care,Malhotra LLC,263.38,35.0,365,342.4
3682471195,953175,2,225.21,Baby Food,Baby Care,Sehgal-Nagarajan,321.73,30.0,365,450.42
6888837939,274207,3,328.51,Cough Syrup,Pharmacy,"Savant, Batta and Mander",410.64,20.0,365,985.53
2278004109,954722,1,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,1027.42,40.0,180,616.45
7471013149,398340,2,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",1086.55,40.0,180,1303.86
755745232,871592,3,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",1160.39,25.0,3,2610.87
2963187161,799688,2,309.62,Lotion,Personal Care,Arora LLC,476.34,35.0,365,619.24
3980591844,566052,3,87.3,Pain Reliever,Pharmacy,"Apte, Soman and Raju",109.12,20.0,365,261.9
9960808976,123983,2,785.67,Cough Syrup,Pharmacy,Kurian-Chhabra,982.09,20.0,365,1571.34
8740552000,876139,1,415.75,Pulses,Grocery & Staples,Cherian-Dara,489.12,15.0,365,415.75
9230099449,969851,2,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",567.77,40.0,180,681.32
4277432248,337168,2,545.49,Eggs,Dairy & Breakfast,Dasgupta PLC,681.86,20.0,7,1090.98
3624765984,689769,2,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,77.7,40.0,180,93.24
8533110341,880510,3,951.43,Bread,Dairy & Breakfast,Roy-Char,1189.29,20.0,7,2854.29
5036664068,952168,3,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",364.54,35.0,90,710.8499999999999
9989636336,762527,1,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",1061.66,35.0,90,690.08
2843642858,615545,1,448.16,Soap,Personal Care,Barman Inc,689.48,35.0,365,448.16
7510849424,140154,2,171.2,Shampoo,Personal Care,Malhotra LLC,263.38,35.0,365,342.4
8744806310,491521,3,556.35,Nuts,Snacks & Munchies,Karpe Inc,855.92,35.0,90,1669.0500000000002
7605774154,33955,1,186.08,Frozen Pizza,Instant & Frozen Food,Baral Group,310.13,40.0,180,186.08
6904233594,771228,2,83.18,Pet Treats,Pet Care,Raja and Sons,127.97,35.0,365,166.36
6371336060,820973,2,114.52,Baby Wipes,Baby Care,Lall LLC,163.6,30.0,365,229.04
8137624530,462526,2,449.97,Curd,Dairy & Breakfast,Pau and Sons,562.46,20.0,7,899.94
9131474241,367391,1,939.55,Baby Wipes,Baby Care,Talwar and Sons,1342.21,30.0,365,939.55
7413772322,14145,2,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",841.12,25.0,3,1261.68
9400852015,952124,1,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",169.44,25.0,3,127.08
4867437863,677542,1,212.61,Toilet Cleaner,Household Care,Thaman-Lanka,283.48,25.0,365,212.61
4219458877,812607,1,416.65,Potatoes,Fruits & Vegetables,Rege Group,555.53,25.0,3,416.65
35135941,306177,1,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,1282.07,40.0,180,769.24
4754258275,14145,1,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",841.12,25.0,3,630.84
9195687538,897083,2,972.69,Detergent,Household Care,Dutta-Halder,1296.92,25.0,365,1945.38
344554037,140154,3,171.2,Shampoo,Personal Care,Malhotra LLC,263.38,35.0,365,513.5999999999999
7503255456,140489,3,650.2,Soap,Personal Care,"Biswas, Kapoor and Patel",1000.31,35.0,365,1950.6000000000001
5903638531,613942,1,545.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",838.46,35.0,365,545.0
1670694517,704868,3,193.46,Detergent,Household Care,"Parikh, Oak and Kara",257.95,25.0,365,580.38
2369121788,444361,1,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",1028.29,20.0,365,822.63
6012082951,34186,2,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,1234.2,25.0,3,1851.3
3675914158,329351,1,310.87,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",388.59,20.0,7,310.87
1396605672,451812,2,530.85,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",663.56,20.0,365,1061.7
4260996213,642612,2,517.03,Pet Treats,Pet Care,Pillay-Ahuja,795.43,35.0,365,1034.06
4749534376,566052,1,87.3,Pain Reliever,Pharmacy,"Apte, Soman and Raju",109.12,20.0,365,87.3
6095091385,123983,2,785.67,Cough Syrup,Pharmacy,Kurian-Chhabra,982.09,20.0,365,1571.34
1131338162,451933,2,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd,669.34,15.0,365,1137.88
6100236720,274207,2,328.51,Cough Syrup,Pharmacy,"Savant, Batta and Mander",410.64,20.0,365,657.02
3363683548,679284,3,877.89,Cough Syrup,Pharmacy,Pant LLC,1097.36,20.0,365,2633.67
8721540965,328457,2,858.57,Mango Drink,Cold Drinks & Juices,Hayre-Shere,1226.53,30.0,180,1717.14
1712456261,669378,1,212.14,Potatoes,Fruits & Vegetables,Chadha and Sons,282.85,25.0,3,212.14
760930025,969851,1,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",567.77,40.0,180,340.66
5652465358,712307,1,264.89,Orange Juice,Cold Drinks & Juices,Chana LLC,378.41,30.0,180,264.89
3580915899,51036,1,931.61,Baby Food,Baby Care,Karnik PLC,1330.87,30.0,365,931.61
1174382816,284460,2,505.95,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",674.6,25.0,3,1011.9
3200474667,60619,3,726.41,Iced Tea,Cold Drinks & Juices,Bhasin LLC,1037.73,30.0,180,2179.23
7474651061,712003,1,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",959.54,30.0,180,671.68
1892282465,67197,3,552.2,Butter,Dairy & Breakfast,Shetty-Bora,690.25,20.0,7,1656.6000000000001
3859828998,287070,1,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",521.38,15.0,365,443.17
2554590672,306177,3,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,1282.07,40.0,180,2307.7200000000003
9667675052,77308,2,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,297.69,25.0,3,446.54
8382437838,848226,2,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,279.45,25.0,3,419.18
6247090607,298985,2,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",229.7,20.0,365,367.52
5004073261,451933,1,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd,669.34,15.0,365,568.94
6595898122,901144,1,340.36,Sugar,Grocery & Staples,Deo-Kamdar,400.42,15.0,365,340.36
9844371682,799688,1,309.62,Lotion,Personal Care,Arora LLC,476.34,35.0,365,309.62
7198169379,726958,1,887.48,Cat Food,Pet Care,Doctor-Patla,1365.35,35.0,365,887.48
2815855636,883013,1,989.88,Eggs,Dairy & Breakfast,Chahal Group,1237.35,20.0,7,989.88
6033660622,658389,3,152.55,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",234.69,35.0,90,457.65000000000003
7944056454,853932,1,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,1344.56,30.0,365,941.19
4354264440,667163,2,441.2,Orange Juice,Cold Drinks & Juices,Palla LLC,630.29,30.0,180,882.4
5623096090,237083,1,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,721.41,20.0,365,577.13
701856661,681063,2,321.28,Mango Drink,Cold Drinks & Juices,Dass and Sons,458.97,30.0,180,642.56
1911276445,264803,1,995.98,Vitamins,Pharmacy,Gole-Doshi,1244.97,20.0,365,995.98
9323909987,398340,1,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",1086.55,40.0,180,651.93
1988898073,942001,1,671.55,Cat Food,Pet Care,Acharya Ltd,1033.15,35.0,365,671.55
6457671753,382511,1,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,878.17,20.0,7,702.54
3556497272,880510,3,951.43,Bread,Dairy & Breakfast,Roy-Char,1189.29,20.0,7,2854.29
2182762247,291238,2,746.03,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",1147.74,35.0,90,1492.06
6026842782,397973,2,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",971.64,25.0,3,1457.46
1227108607,525531,1,831.1,Dog Food,Pet Care,Sandal PLC,1278.62,35.0,365,831.1
9362226645,131937,2,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",479.68,40.0,180,575.62
6313785973,564692,3,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",331.77,35.0,365,646.95
1297253359,63769,1,878.07,Lotion,Personal Care,Dalal-Shan,1350.88,35.0,365,878.07
6138091203,376447,2,724.84,Butter,Dairy & Breakfast,Gara and Sons,906.05,20.0,7,1449.68
4770739350,425341,3,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni",748.12,35.0,365,1458.84
6253838449,448752,1,160.07,Toilet Cleaner,Household Care,Batta-Doctor,213.43,25.0,365,160.07
1015708455,444361,3,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",1028.29,20.0,365,2467.89
2201201842,137909,1,864.3,Cough Syrup,Pharmacy,Dalal PLC,1080.37,20.0,365,864.3
200000051,552496,1,508.0,Dish Soap,Household Care,Dhar PLC,677.33,25.0,365,508.0
409570377,712307,1,264.89,Orange Juice,Cold Drinks & Juices,Chana LLC,378.41,30.0,180,264.89
5944464513,913428,3,392.22,Pet Treats,Pet Care,Narayanan-Kumar,603.42,35.0,365,1176.66
7064377287,564692,3,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",331.77,35.0,365,646.95
7763036477,953175,3,225.21,Baby Food,Baby Care,Sehgal-Nagarajan,321.73,30.0,365,675.63
7494002152,228286,3,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,255.83,30.0,180,537.24
692127479,739534,2,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",1326.08,25.0,365,1989.12
7544245121,689769,1,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,77.7,40.0,180,46.62
4429641190,669378,2,212.14,Potatoes,Fruits & Vegetables,Chadha and Sons,282.85,25.0,3,424.28
8093366865,53833,1,134.69,Rice,Grocery & Staples,Tella-Master,158.46,15.0,365,134.69
6269075067,89084,3,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",748.54,20.0,7,1796.4900000000002
4056304110,516376,2,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,1169.91,25.0,3,1754.86
4447978623,481843,1,297.68,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",457.97,35.0,90,297.68
5875285677,953175,3,225.21,Baby Food,Baby Care,Sehgal-Nagarajan,321.73,30.0,365,675.63
4177774653,120385,1,597.91,Pet Treats,Pet Care,Dubey-Sarin,919.86,35.0,365,597.91
502632296,525531,2,831.1,Dog Food,Pet Care,Sandal PLC,1278.62,35.0,365,1662.2
5037688536,9436,3,88.43,Toothpaste,Personal Care,Naidu PLC,136.05,35.0,365,265.29
6844277478,376447,1,724.84,Butter,Dairy & Breakfast,Gara and Sons,906.05,20.0,7,724.84
3368317718,39154,1,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",1262.48,25.0,3,946.86
913881994,993331,2,102.44,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",120.52,15.0,365,204.88
6445700839,951463,2,787.4,Pet Treats,Pet Care,Balakrishnan-Kaur,1211.38,35.0,365,1574.8
101613683,784827,2,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,391.79,30.0,365,548.5
7094586913,564692,2,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",331.77,35.0,365,431.3
2478557609,968887,3,40.7,Dish Soap,Household Care,Keer-Gill,54.27,25.0,365,122.10000000000001
9516720368,839170,1,481.63,Curd,Dairy & Breakfast,Shetty and Sons,602.04,20.0,7,481.63
3808010352,448752,2,160.07,Toilet Cleaner,Household Care,Batta-Doctor,213.43,25.0,365,320.14
7921886899,673058,1,765.76,Cough Syrup,Pharmacy,Balan-Madan,957.2,20.0,365,765.76
6818712547,367391,2,939.55,Baby Wipes,Baby Care,Talwar and Sons,1342.21,30.0,365,1879.1
4538204462,490602,3,549.47,Sugar,Grocery & Staples,Raghavan Inc,646.44,15.0,365,1648.41
2008331630,451933,2,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd,669.34,15.0,365,1137.88
3901338038,89084,2,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",748.54,20.0,7,1197.66
1483786406,555121,2,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",473.21,25.0,3,709.82
5022936426,532965,1,307.23,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,512.05,40.0,180,307.23
5470875365,992178,2,632.43,Pain Reliever,Pharmacy,Basu and Sons,790.54,20.0,365,1264.86
7144611408,490939,3,80.25,Lotion,Personal Care,"Roy, Barad and De",123.46,35.0,365,240.75
9411421675,56589,1,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",647.21,20.0,365,517.77
7315949343,112390,1,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",1350.74,35.0,365,877.98
9430475133,798639,2,211.25,Eggs,Dairy & Breakfast,Subramaniam LLC,264.06,20.0,7,422.5
3062145702,448752,2,160.07,Toilet Cleaner,Household Care,Batta-Doctor,213.43,25.0,365,320.14
6500458984,859361,1,432.39,Shampoo,Personal Care,Mitter Group,665.22,35.0,365,432.39
7429306851,712003,3,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",959.54,30.0,180,2015.04
2687236003,4452,2,169.88,Baby Wipes,Baby Care,Morar-Mistry,242.69,30.0,365,339.76
1885906938,672059,1,672.73,Toothpaste,Personal Care,Kaur-Gola,1034.97,35.0,365,672.73
9949334146,704868,1,193.46,Detergent,Household Care,"Parikh, Oak and Kara",257.95,25.0,365,193.46
2555454584,470449,3,827.77,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,1379.62,40.0,180,2483.31
2503209946,661577,1,720.95,Cat Food,Pet Care,Majumdar PLC,1109.15,35.0,365,720.95
2329563439,186168,3,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia",1352.0,35.0,365,2636.3999999999996
1041536174,89084,1,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",748.54,20.0,7,598.83
6631188689,63769,2,878.07,Lotion,Personal Care,Dalal-Shan,1350.88,35.0,365,1756.14
9300178512,818522,2,96.09,Cheese,Dairy & Breakfast,Hora-Roy,120.11,20.0,7,192.18
1086881691,621677,3,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,529.67,40.0,180,953.4000000000001
8008880980,589812,3,163.03,Detergent,Household Care,Bir PLC,217.37,25.0,365,489.09000000000003
2417680703,687218,3,317.82,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",454.03,30.0,180,953.46
